component,levels,mean,sem,delta_final,effect_size,spearman_rho,spearman_p,direction,linear_r2,saturating_r2,saturating_K,responsive,experiment
21,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.08039139330285082, 0.08100240938996074, 0.08309250880879156, 0.07586462182902412, 0.08000482291542915, 0.08121056553454359, 0.07113983344987797, 0.0646138221810863, 0.06165770031361709, 0.05534739065565298, 0.04853799934601044, 0.04188469124972632, 0.03795842734355178, 0.04606710100581206]","[0.009643209707575012, 0.009194811423562176, 0.007690523225565007, 0.0076909349348314015, 0.007884506709829245, 0.011122161705623801, 0.008355078687147363, 0.00628180248718328, 0.00942669789245624, 0.003347549403273786, 0.0024716278064672776, 0.0032418469910794312, 0.0026467528384167965, 0.0040134389183049575]",-0.03432429229703876,-5.166489078772695,-0.9120879120879121,5.502099746344892e-06,down,0.9194057569197279,0.9194057534458783,195144388.84958625,True,adenine::sAg@532nm
22,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.015274251920550302, 0.0060687106520969075, 0.010405094759329794, 0.00811165532544865, 0.004824338411970255, 0.0064336103021601825, 0.0024228462827479693, 0.004544793756231168, 0.0020631939657574584, 0.002556760863724148, 0.002170845149005551, 0.004787456995298292, 0.00019318648006711302, 0.0004375900001074246]","[0.002878872427582818, 0.0016733032882622042, 0.0030760886991925787, 0.00231815900720807, 0.0017669399388435924, 0.002037279272531177, 0.0011133639846448093, 0.0014817911031105593, 0.0009921950867133873, 0.001325979425018833, 0.0006716285994217329, 0.0018259039430516902, 0.00017682931120397395, 0.00026449174520886006]",-0.014836661920442877,-9.615090816836606,-0.8637362637362638,6.846377605646036e-05,down,0.6740721060755803,0.8412829871001031,1.7282833254395447,True,adenine::sAg@532nm
23,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.01253131834988215, 0.013749581308333135, 0.006006726841983084, 0.005764957913853306, 0.010659239820819464, 0.013213135836213879, 0.005693499065168833, 0.007268010981157769, 0.002502900878890554, 0.0016843053497807698, 0.003078134199466703, 0.0019285077771533747, 0.00019048609718371883, 0.002456922009621775]","[0.004695266971866787, 0.0030541826521654526, 0.0016497337131976693, 0.0017127588651427736, 0.002661207715998394, 0.004600403966728083, 0.0017147233979771426, 0.0020982607196650687, 0.0009996797284510127, 0.0006123160390964451, 0.0007138875694045893, 0.0007684109288938685, 0.00013180419386218337, 0.000999318134190107]",-0.010074396340260375,-5.340061958940469,-0.8373626373626375,0.00018639737783200406,down,0.6469503453261718,0.6483134312643768,56.77526625221517,True,adenine::sAg@532nm
0,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.004220139694754025, 0.04994992550006612, 0.053051833003508034, 0.07795761247877206, 0.08339906914725215, 0.08061212768616383, 0.08681485755857714, 0.09938307249705627, 0.0831808475670011, 0.08730355918620246, 0.09070401334927143, 0.09448953441070815, 0.08959628046202606, 0.09107213654522295]","[0.0010050862588353653, 0.004460812780831605, 0.007121508342578923, 0.005708353683859326, 0.006541165346607591, 0.0062940077025197836, 0.005659455633514475, 0.004771677680245985, 0.00514645137979144, 0.004324664154666063, 0.003065255762588024, 0.004351899847417761, 0.00535539728025584, 0.003692280117181692]",0.08685199685046892,18.01427325258071,0.8549450549450549,9.766040002967746e-05,up,0.5472422555417319,0.9661941085289893,0.8759422276079115,True,adenine::sAg@785nm
1,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.04185861536507284, 0.06633597760816165, 0.07318249790512342, 0.07269930792656414, 0.08796251813071608, 0.0738650449642273, 0.07151743680094413, 0.07515657605535478, 0.07671240193121381, 0.06877634463896135, 0.07107681904679299, 0.06630224348481424, 0.07891534984860364, 0.05510202780689449]","[0.0046110567802422455, 0.006356658444410843, 0.009364376627620982, 0.009901702301486426, 0.010413177386381794, 0.010512061133413823, 0.01032189753385566, 0.009980969477556527, 0.009188818126496648, 0.01011982359400974, 0.006451428610194143, 0.009365623425958786, 0.009084527008776582, 0.007882183434555169]",0.013243412441821645,1.500617520774426,0.01978021978021978,0.9464892274080116,up,0.014453589416785895,0.5480125728571832,-0.003290378451066748,False,adenine::sAg@785nm
2,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.01274169790850655, 0.0003796522181090313, 0.0005990557166116467, 0.0005494027391776112, 0.007867207263481151, 0.002101312751721738, 0.0003113889534265133, 0.0, 0.0, 2.8152103802024445e-05, 0.0, 0.0, 0.0, 0.0]","[0.003974808313272712, 0.000373812093627474, 0.00040433103630698033, 0.0004927723483074966, 0.004445012241765765, 0.0012134016178371359, 0.00030790963804000135, 0.0, 0.0, 2.7837545283351154e-05, 0.0, 0.0, 0.0, 0.0]",-0.01274169790850655,-15.870585077909615,-0.8463916701126035,0.00013507042670779672,down,0.2798152717314645,0.69977220278835,0.058089443399964365,True,adenine::sAg@785nm
3,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.009607353704531451, 0.1196840340577842, 0.1134408430935723, 0.2100738099360313, 0.19352217691807463, 0.21228807501568975, 0.24270329920245493, 0.2836231300700193, 0.2771329571591899, 0.31741104107945495, 0.3218594102897689, 0.339486063805281, 0.32426664439058867, 0.34438656999766226]","[0.0021438974308360084, 0.014064665278080733, 0.008480281221553441, 0.016855878312641848, 0.022368919989361923, 0.01996256331146787, 0.020382399373808136, 0.020158932852249248, 0.022911086400388258, 0.02102573335119478, 0.014464539462114593, 0.021742716125146052, 0.023622041847871627, 0.016303638256768026]",0.3347792162931308,19.170357273440356,0.9824175824175824,4.1071830416421485e-10,up,0.8661192321576978,0.9803005596911717,3.464366480500135,True,adenine::sAg@785nm
4,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.04328815402584914, 0.0243719999953597, 0.02447626216578763, 0.0095530401030295, 0.014844651732274537, 0.010202123568565027, 0.008241649973030795, 0.004027625730099443, 0.008589642934417873, 0.0026971729118520867, 0.003114407808247742, 0.0024421844753196136, 0.00249002668352928, 0.0005381603904010045]","[0.005980547153438875, 0.0032780936183487, 0.0021473725766690687, 0.001560595074042262, 0.0035354246502088344, 0.002670348380453113, 0.0015843477538395876, 0.0009801687476334794, 0.0020977863196662123, 0.0006717340592290658, 0.0008629607285529638, 0.0007933593726028445, 0.000597703738363635, 0.0002528879167965182]",-0.04274999363544813,-22.155713446868713,-0.9604395604395607,5.08105389232908e-08,down,0.6991664706969984,0.9671069009732403,1.372967440838332,True,adenine::sAg@785nm
5,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.01878668837530563, 0.012401072478655564, 0.012093257528132137, 0.002142644955667449, 0.0019214065440513245, 0.00776040762985484, 0.004253605844764264, 0.0014431058836331223, 0.0014929125192416287, 0.00029639720510329996, 0.00035175752997588107, 0.0005741066330713578, 0.000497988502458869, 0.0004691221581964645]","[0.001956596122227009, 0.001817003444271374, 0.0017362439824451052, 0.00037951968462546795, 0.0007407096685945709, 0.004216446418045803, 0.0022052525478019566, 0.00039802642495499394, 0.00060851589187183, 0.00010982408478919007, 0.00010229254062883631, 0.00015726659497632562, 0.00011891264501307819, 0.00015728392226306223]",-0.018317566217109164,-17.440664585156313,-0.8901098901098902,1.9985404224781275e-05,down,0.63571411394137,0.8927040768403599,1.543607760375577,True,adenine::sAg@785nm
6,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.027380431818605968, 0.026888238528834648, 0.0360729434755079, 0.03246724845250816, 0.027511908142875692, 0.031002447432683482, 0.035032593735550274, 0.03066206235116291, 0.03422847101954487, 0.03025684123480585, 0.030228283952989665, 0.03300840054377707, 0.028656282800183907, 0.03222518902849792]","[0.0025569030665624154, 0.00188298440653203, 0.004176446520445429, 0.001921823437357647, 0.0021886856137333078, 0.0020277982453151726, 0.0030358982472872046, 0.0018000056296268634, 0.004829742368343424, 0.0016595613338359577, 0.0017498377617932567, 0.0014396876257648013, 0.0015906593136439937, 0.0017223345058286121]",0.004844757209891953,2.0816955856736477,0.1824175824175824,0.5325088185186945,up,0.01666338170423304,0.13843135555265795,0.044286571406674934,False,adenine::sAg@785nm
7,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.002875131342237762, 0.005304698801328166, 0.0023132977772130467, 0.004280332303192631, 0.0020590700701228243, 0.00607659330611618, 0.005058516962913553, 0.0022008174008829886, 0.0032202985862491225, 0.002885346729331584, 0.0015524746503533724, 0.002050053777158627, 0.0009733666157345888, 0.001185035767799658]","[0.000660241787400941, 0.0011322152843289623, 0.0005720921177059964, 0.0009907851586267499, 0.0005667224315816521, 0.002549184551194006, 0.002870866725246678, 0.0006914947365469487, 0.0009956504134096772, 0.0013365122369687142, 0.0003082986828033851, 0.0005781249154016509, 0.00025298018819876097, 0.0002692237123264896]",-0.001690095574438104,-1.7177754470453794,-0.6395604395604396,0.013779616833463793,down,0.34959499388650056,0.349594994661107,54738578.15303711,False,adenine::sAg@785nm
8,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.06744497749958293, 0.023802582070110188, 0.02736978172968053, 0.013391547375802596, 0.014156033215372043, 0.011307512935094566, 0.004057584721587523, 0.003633489472537442, 0.00034167645748986886, 0.0008333126501112465, 0.0001672947899820878, 0.0, 0.0, 0.00028041853625184]","[0.009344301742220286, 0.005851156025830818, 0.005862222958013658, 0.003694547383117415, 0.005512588847329702, 0.00356990649680062, 0.0013231361871294074, 0.002797517118799227, 0.0002518183632883731, 0.0005409350415417601, 0.00016636277832924928, 0.0, 0.0, 0.00024177453108142465]",-0.0671645589633311,-24.01412468452714,-0.9592965100836159,6.013070191550074e-08,down,0.5879930459703543,0.9874301552892877,0.7784313436667758,True,adenine::sAg@785nm
9,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.08509287642298013, 0.08690257466752127, 0.08907691170804889, 0.07869508387503228, 0.06747738084393476, 0.057698990448918054, 0.06891037058984699, 0.053703488803156924, 0.05456153439378359, 0.0562781133136465, 0.04593499450522413, 0.05186200695169706, 0.04028772668084377, 0.04646675427985418]","[0.005145015970833992, 0.003724096774326545, 0.004176563837910008, 0.004982790312019991, 0.004190994839963394, 0.004188316016773337, 0.005013936670529744, 0.003739015723275712, 0.004094306217880807, 0.003794186192251156, 0.0024000497272804932, 0.0040786585709660424, 0.003218947711345391, 0.0026248170506012105]",-0.038626122143125954,-9.766101024410442,-0.9296703296703297,1.4995250703291503e-06,down,0.8606343508328386,0.894008518789024,10.127295536785194,True,adenine::sAg@785nm
10,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.02495158439900657, 0.015188285254312922, 0.016820641894152565, 0.00676718464379393, 0.004920603258823224, 0.003223740322677449, 0.0029303058495987024, 0.001940143541588091, 0.002992465377048058, 0.004445016722159385, 0.0029619390791812785, 0.0012555643860287643, 0.0025918314096006756, 0.002555043191504162]","[0.004015549123964871, 0.005243139725085522, 0.003470330242819676, 0.0016145260352221824, 0.002434916149849733, 0.0007763747358216863, 0.001151588396968373, 0.0006486573156758765, 0.0010351114516701997, 0.0012532113387622927, 0.0005898228748542725, 0.0003868635046326444, 0.0006882241232852743, 0.0006050988961627269]",-0.022396541207502407,-13.111946059029886,-0.8461538461538461,0.00013625614917754864,down,0.5768503428187837,0.9384928131940631,1.2373410105457012,True,adenine::sAg@785nm
11,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.0654511117100467, 0.02863768566223653, 0.02799074013260804, 0.01208948654521141, 0.008338321408174107, 0.008527842493507378, 0.006282965507600751, 0.0027854623411830044, 0.008993610848397292, 0.0019292334811717735, 0.0014609208692481588, 0.000693481149593709, 0.001180574188684069, 0.0003092284955522895]","[0.007032896697703341, 0.0034665121796488025, 0.003776708618712338, 0.0026468788886856802, 0.002794968288640606, 0.002932889133161345, 0.001734202771763753, 0.0014432278583359278, 0.004306698174741523, 0.0007105772944378751, 0.0008343558628271753, 0.0003420538927585251, 0.0007145908620104805, 0.0002141168974603878]",-0.0651418832144944,-27.677305867542586,-0.9472527472527472,2.7738827125447993e-07,down,0.5759574160951565,0.9890354229130051,0.8051811814419605,True,adenine::sAg@785nm
12,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.014983753786882669, 0.010491813197734727, 0.0119219868314412, 0.005511038310676256, 0.006754696643904823, 0.007308168020967042, 0.004920714432268018, 0.001123741248328398, 0.00332319711022628, 0.0009239099418926601, 0.00023338297154833445, 0.0, 0.0017077138661811533, 0.0]","[0.0030543772684628605, 0.0037500964020499806, 0.0025068086204344817, 0.003342695721568415, 0.0029120486863708273, 0.003420326429974928, 0.002022422513320536, 0.0008701298194536691, 0.0015193147985522826, 0.000717681508635368, 0.00017800995032711133, 0.0, 0.0016886326654353273, 0.0]",-0.014983753786882669,-8.073591134151185,-0.9218927470757684,2.765768950784494e-06,down,0.8250491006974346,0.9372489102001306,3.83246849384168,True,adenine::sAg@785nm
13,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.019619950977101466, 0.15039634934706736, 0.15947243898721006, 0.23003805097515015, 0.2314217971934618, 0.24854364611461632, 0.2664724806889834, 0.3026573331394183, 0.26162332436986285, 0.2696507224692276, 0.29317205798453516, 0.28220727372238374, 0.296466320390485, 0.31008740316506495]","[0.0030160485887171366, 0.01106065780696598, 0.016460335134258163, 0.015199391702636195, 0.01606255906399018, 0.01583967376165704, 0.016516407623776944, 0.011888696815661135, 0.010673756941113279, 0.00981022425248009, 0.005742019248009527, 0.010537285433798244, 0.00913606061913451, 0.010268869835340642]",0.2904674521879635,25.06931860704293,0.9208791208791209,2.9815431614565473e-06,up,0.6688130679613051,0.9778982825815019,1.21219885360576,True,adenine::sAg@785nm
14,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.12070723078165872, 0.07808361410418348, 0.08418962324387287, 0.05025890579479261, 0.043740874829741046, 0.02793780003596414, 0.03263042780657757, 0.011774022547540305, 0.018240879213012876, 0.015817711532434553, 0.010965947135193424, 0.008198902239704835, 0.010319243465271072, 0.007943308426746194]","[0.007955559006031185, 0.005197869933737421, 0.005077995144270358, 0.002847364034300136, 0.0062971410716118, 0.0035020196282522695, 0.004206613258704443, 0.0021142334775479618, 0.0031334658739146995, 0.0027422210735128932, 0.0017899469346385145, 0.0020515675234424775, 0.002161899243437584, 0.002035540440442025]",-0.11276392235491253,-30.88609540312688,-0.9736263736263736,4.5902787925115095e-09,down,0.7605011420387325,0.9798674715124991,2.0821701574511504,True,adenine::sAg@785nm
15,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.08750355141150096, 0.07062906891670236, 0.07664476846320126, 0.06188941181157814, 0.04582042113779881, 0.058192669677807785, 0.054426295701579835, 0.04881311787467394, 0.057172303044701306, 0.039552060157046084, 0.04887629200313766, 0.03964015320004155, 0.052464220356938464, 0.04731657977960113]","[0.010209852429768818, 0.006644687403122997, 0.0055691105622612, 0.005620844877886705, 0.005270646082096851, 0.006920668975687103, 0.006783843545918237, 0.004861693767878739, 0.007494513085373791, 0.005251924715073946, 0.0036618035181302535, 0.00502956461059945, 0.005312045748076612, 0.005461972614281091]",-0.040186971631899826,-6.69040656009562,-0.7362637362637363,0.0026764473596131958,down,0.6074900566979308,0.8364615131056347,1.8076539927846307,True,adenine::sAg@785nm
16,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.02292525527319385, 0.015075460110572474, 0.016519429413875047, 0.015144976802018716, 0.016866818632921336, 0.013203564455467822, 0.009593684551885001, 0.0060803880679320965, 0.0102831010286674, 0.006475788666588671, 0.007081209948721341, 0.007174931496732579, 0.007234603139069814, 0.002646246232838862]","[0.003647722519877059, 0.0022842884790387884, 0.002154793607176079, 0.003078161815573052, 0.004846788352955163, 0.0037072169974143028, 0.0015572089574840313, 0.0011494055239682382, 0.0022679792932560703, 0.0015085802378495528, 0.0016182779575341015, 0.0019325338248853577, 0.0012435444108749257, 0.0008754792854753853]",-0.02027900904035499,-8.90769856794404,-0.8417582417582418,0.00015973775917452895,down,0.814634688236238,0.8676537961680669,6.070728495364275,True,adenine::sAg@785nm
17,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.010849139967482936, 0.0030927241956190997, 0.003158997393038902, 0.0015255506050331489, 0.0, 0.0059524468287001555, 0.0010236959157135556, 0.0022870549145215333, 0.0, 0.0, 0.00019104198607285667, 9.194048450411779e-05, 0.0, 0.0]","[0.0034565197640493, 0.0011149879252579451, 0.001198950143764915, 0.001065606303857107, 0.0, 0.0029779878189020456, 0.001012257613514784, 0.001860137043353279, 0.0, 0.0, 0.0001335811054766013, 9.091318427763744e-05, 0.0, 0.0]",-0.010849139967482936,-11.764270008866356,-0.7350170710485938,0.00274507869339813,down,0.4551547683008389,0.7792385409676966,0.49322456601170134,True,adenine::sAg@785nm
18,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.06377030771976455, 0.050546882753503296, 0.03723607231938858, 0.01149458483198004, 0.002376182212704569, 0.02347934705970514, 0.004247359223634796, 0.001261923249733829, 0.00953377789799173, 0.0014190254262960087, 0.00019455021503288333, 0.0018139498261646023, 5.1221671684066666e-05, 0.0]","[0.010352431924099681, 0.010296809599573294, 0.009722845295901651, 0.0036056867617521946, 0.0012691516172849348, 0.012672374715828527, 0.003188441038398268, 0.0010574177576399683, 0.0063091739007308115, 0.0007934363624972239, 0.00013615112305110128, 0.0012026028523324922, 5.064934453998481e-05, 0.0]",-0.06377030771976455,-14.71852492060712,-0.9076923076923077,7.301703996852342e-06,down,0.6220230878106197,0.8898704328609353,1.621962518029335,True,adenine::sAg@785nm
19,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.05707820330176223, 0.03447828823762145, 0.026650592210555293, 0.02166408393331093, 0.054063046258382486, 0.021162692213053846, 0.021594310605619556, 0.012413289087488967, 0.02654895603801822, 0.02066813921991118, 0.01504922249188818, 0.009984898956442874, 0.016614375321327143, 0.0012703306694392623]","[0.006790430088956979, 0.008723891880503636, 0.007203415761269901, 0.005297726301381933, 0.008390016811394084, 0.004857720364108286, 0.0066489070394060296, 0.003614177751074007, 0.006667617206860863, 0.005476110187366915, 0.003514462694115337, 0.003202207822955402, 0.004560349342523, 0.0006212487531948528]",-0.055807872632322966,-10.339127096364274,-0.8637362637362638,6.846377605646036e-05,down,0.5506374041027495,0.5745996961059259,4.025388247667343,True,adenine::sAg@785nm
20,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.054277785172120604, 0.033259182141009494, 0.02904181003005936, 0.01956157538452749, 0.01719066721488142, 0.024913558126672786, 0.02034885221721493, 0.026851571948854853, 0.02394214935568206, 0.030566993188227067, 0.026946280953491858, 0.02849870515974232, 0.023235312090017723, 0.02722503223118433]","[0.006802984704782291, 0.003208633368340305, 0.0039757642888827655, 0.00277414805466105, 0.0029306627537890864, 0.003200673241685901, 0.0028384814586153283, 0.0038476296053978733, 0.003402883706289357, 0.004919231552787646, 0.0019334617371484148, 0.0031148542477408407, 0.0031760925639076803, 0.0023662761763667424]",-0.027052752940936276,-7.810363976394544,-0.16483516483516483,0.5733464050131384,down,0.11457013085206397,0.7741535152767959,0.1497737020216036,False,adenine::sAg@785nm
21,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.08469280296053078, 0.047641326996533714, 0.04838592997337633, 0.0393087401871702, 0.0358728359132053, 0.033753013984140684, 0.030007514501714506, 0.014087833666637392, 0.021507556369526816, 0.020873454422396555, 0.011412920029569402, 0.013942466218165125, 0.00924691744873096, 0.012904657908162722]","[0.008945305907086648, 0.005893031450979484, 0.006006092146178112, 0.005945867944219174, 0.0059599850635094435, 0.005864318281071444, 0.0055256239493432354, 0.0030253257182028905, 0.0037234908373832707, 0.003570797893367802, 0.0018721650612219776, 0.002829076160368503, 0.002244892232320819, 0.003406100559875851]",-0.07178814505236805,-15.506891909718085,-0.9604395604395607,5.08105389232908e-08,down,0.7768633115531739,0.9619776294500577,1.7685372962801236,True,adenine::sAg@785nm
22,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.02489169216301634, 0.011185177094195694, 0.008097165197661458, 0.00651704717690069, 0.007084294359418827, 0.009932031894906997, 0.0021765766418419845, 0.0, 0.0010890189484291488, 0.0021854880964127755, 0.0, 0.0, 0.0, 0.0]","[0.004741640708155614, 0.005148622449002409, 0.0034138061937806752, 0.003103220960665593, 0.005464590388691642, 0.004042184633847324, 0.001601753480792859, 0.0, 0.001076850757034502, 0.0021610684685576, 0.0, 0.0, 0.0, 0.0]",-0.02489169216301634,-11.331420303544963,-0.896855692196908,1.3873409365333074e-05,down,0.648612841183483,0.9142708812164895,1.0257044825414308,True,adenine::sAg@785nm
23,"[0.0, 0.93, 1.0, 2.0, 2.8, 3.0, 4.0, 5.0, 5.13, 6.0, 7.0, 8.0, 8.87, 9.0]","[0.035001564218504345, 0.03527338606277609, 0.02219311980637269, 0.016419332852077854, 0.024828018928426416, 0.02095484303277709, 0.01644351201267066, 0.014090750108195528, 0.015288917830303686, 0.018726175622963775, 0.016464778409772823, 0.01628313907866818, 0.013204000668040635, 0.01601675538912487]","[0.006679681863543288, 0.00672622043274274, 0.0026695981910105976, 0.0021752163460857237, 0.007262695695238956, 0.0029531737387807093, 0.003034116646570454, 0.00233839415199042, 0.0030994328497488286, 0.0025497644738187884, 0.001448529085895529, 0.0019497063644036948, 0.0014740566495951588, 0.0010848044774247917]",-0.018984808829379477,-5.84849719801578,-0.7494505494505495,0.002030145549100647,down,0.5462461544788692,0.7385407608096217,1.7979430468810425,True,adenine::sAg@785nm
0,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.023243345620265622, 0.04329296086218183, 0.043539100502646075, 0.04954695429247938, 0.05301115999032692, 0.05534522912865248, 0.05529972660262809, 0.0633611032480518, 0.059369266665208885, 0.06552223780685261, 0.06160591339973585, 0.06398014909242794, 0.06708888843284856, 0.06303788720598795, 0.06820668854115207]","[0.0017799516065226642, 0.00265881935992299, 0.0029595923418528876, 0.0037286570371584124, 0.0032629290641787933, 0.0030595236658118798, 0.0031763569342811264, 0.003465127669808667, 0.003259152361137288, 0.0028917653114375968, 0.0032290414113639128, 0.003176594115938138, 0.0028896006329494047, 0.0031425789843986737, 0.0026675349746119845]",0.04496334292088645,14.873014031339908,0.9249999999999998,7.987462113818487e-07,up,0.7779838662587418,0.9699133737259793,0.896440528068656,True,adenine::sAu@785nm
1,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.05871681344823183, 0.09452062461327146, 0.09705266407905302, 0.10763539794952282, 0.10790965562408263, 0.11203510257171612, 0.12077167141751091, 0.12234673364091596, 0.12223583086141389, 0.1117195539464906, 0.12258430661407489, 0.12745000177842666, 0.12835972645129892, 0.1220662041693051, 0.13497249026847113]","[0.0036270803853498805, 0.005429230489435407, 0.004444740762338607, 0.005152454277147249, 0.004530113078439866, 0.0059446134071904745, 0.0039038612464115966, 0.004601688976232853, 0.003191401376029954, 0.004280836479982237, 0.004260702525188963, 0.004124658424054705, 0.004205253276468428, 0.0038729452811079837, 0.00383231008921373]",0.0762556768202393,17.489324676384072,0.8999999999999999,4.871970948735608e-06,up,0.6931712433792959,0.9428035528567069,0.5893190603745071,True,adenine::sAu@785nm
2,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.020819527058192077, 0.014294116477830673, 0.013134586456105294, 0.009284974496314706, 0.011037908157692138, 0.008245148188952799, 0.006788760979095883, 0.005068366012993168, 0.006206912624170802, 0.003391771218210706, 0.005506684780494991, 0.005588886892485019, 0.002117204673152407, 0.0027686786488116295, 0.001845534248439422]","[0.0023966839233585647, 0.0024220877249750104, 0.0025460156119108857, 0.001837957673659121, 0.00213574086987724, 0.0018168661203095098, 0.00172460243274959, 0.001541543945558356, 0.001691401223781068, 0.0008711963298807757, 0.0016846129425789455, 0.0012776045790500715, 0.001011790176733991, 0.0010177586639774272, 0.0009231737400474981]",-0.018973992809752656,-11.430551815860435,-0.95,6.086257958053975e-08,down,0.8296055682745329,0.9531468750230949,1.3316213891180704,True,adenine::sAu@785nm
3,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.03380143193475168, 0.08673503900991324, 0.0856462764074171, 0.10036852126000026, 0.11375501902678735, 0.12638628876570626, 0.11428087032580721, 0.13004614737065276, 0.1379428660129917, 0.15562811588804143, 0.13746906353442137, 0.14612147424926064, 0.14819282863744204, 0.14720900536246553, 0.14999574773013413]","[0.002318915945412191, 0.00429621048243492, 0.003685705325334569, 0.005916097290138869, 0.005886123239562852, 0.005964426955171916, 0.004636618625293483, 0.004896278361781261, 0.0061586107052557125, 0.004720671817366021, 0.005784584500137515, 0.006188731659467747, 0.004832968757135462, 0.005225002479572581, 0.004941491068265586]",0.11619431579538245,23.099510828700463,0.9285714285714284,5.867938270803346e-07,up,0.7788263375262379,0.9587054442760384,0.991975599919197,True,adenine::sAu@785nm
