c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,spectrum_id,group,source,modality,sample_type,axis1_triglyceride,axis2_saccharide,axis3_organic_acid,axis4_protein,axis5_amino_acid,axis6_polysaccharide,axis7_pyrimidine,axis8_unassigned,axis9_fatty_acid,axis10_sterol,axis11_purine,axis12_cofactor,ood_score
0.005434877358511268,0.24076417388537238,0.08803476355304353,0.036991066598325344,0.0,0.06450186973077411,0.06962311229418462,0.00978383867463322,0.0,0.06415605498056196,0.048057490561185835,0.052566359884691015,0.08956085811086517,0.007776665134672118,0.060843947446574946,0.004677812063823975,0.0,0.0,0.0,0.0,0.05562647118705314,0.09200196745633478,0.0030488298904636653,0.0065498411889289765,covid_serum_raman::COVID::010,COVID,covid_serum_raman,raman,serum,0.24076417388537238,0.2852467873154389,0.07044261852596759,0.15765787584722815,0.11672241486525298,0.0,0.007776665134672118,0.06450186973077411,0.00978383867463322,0.036991066598325344,0.004677812063823975,0.005434877358511268,0.1632314765748848
0.002276869187435301,0.25486264903859707,0.08374046139009125,0.035595626107131906,0.0,0.08174097124765942,0.048811500590557756,0.0,0.0,0.059910321896796764,0.05794640601483992,0.06127466383984033,0.09686877588194971,0.005323969138252728,0.04001449551407437,0.0,0.0,0.0,0.007576956838219469,0.0,0.0511553494855585,0.10119877790104713,0.0,0.011702205927948224,covid_serum_raman::COVID::011,COVID,covid_serum_raman,raman,serum,0.25486264903859707,0.30716930928339525,0.051716701442022596,0.132551961980649,0.1211849857366371,0.007576956838219469,0.005323969138252728,0.08174097124765942,0.0,0.035595626107131906,0.0,0.002276869187435301,0.16825662146552423
0.006389783464171805,0.252233995314156,0.09074473204856826,0.039589237754508004,0.0,0.07005376944821047,0.06210007352055698,0.011766894244818136,0.0,0.06649174300797722,0.04990519471299886,0.05820622615757121,0.08243499927808774,0.006885212028772243,0.06556732905360027,0.0,0.0,0.0,0.0,0.0,0.04492304840188188,0.08649861623407931,0.0,0.006209145330041563,covid_serum_raman::COVID::012,COVID,covid_serum_raman,raman,serum,0.252233995314156,0.2637618586270478,0.07177647438364183,0.15284480556912522,0.12469796916554843,0.0,0.006885212028772243,0.07005376944821047,0.011766894244818136,0.039589237754508004,0.0,0.006389783464171805,0.15942991032155507
0.004375294089660295,0.24507433272279752,0.0871383736587048,0.04009797873711273,0.0,0.06629322883875204,0.06554549350811482,0.01206023915600653,0.0,0.06869154083171114,0.04894625914286602,0.05586051362382751,0.08505027767756808,0.008034033065152832,0.06916529085693068,0.0,0.0,0.0,0.0,0.0,0.05015996705514265,0.08615624393398161,0.0,0.007350933101670674,covid_serum_raman::COVID::013,COVID,covid_serum_raman,raman,serum,0.24507433272279752,0.2703127478095584,0.07651622395860136,0.15268386716681964,0.12455205445553866,0.0,0.008034033065152832,0.06629322883875204,0.01206023915600653,0.04009797873711273,0.0,0.004375294089660295,0.1608976064063079
0.004752124158472352,0.24163376077930265,0.08614191141436667,0.03815114083120608,0.0,0.06676954269170474,0.0640740171320857,0.011263360419290071,0.0,0.0669995504703091,0.05022710047986587,0.058199508137473585,0.08826974711628018,0.008868124716679913,0.06651660949388297,0.0,0.0,0.0,0.0,0.0,0.04970958220905856,0.09002882801305576,0.0,0.00839509193696585,covid_serum_raman::COVID::014,COVID,covid_serum_raman,raman,serum,0.24163376077930265,0.27823525781826036,0.07491170143084881,0.15021592854645238,0.1251990586077827,0.0,0.008868124716679913,0.06676954269170474,0.011263360419290071,0.03815114083120608,0.0,0.004752124158472352,0.16458408074984765
0.009586956530838634,0.25240210476484026,0.09209770149000382,0.041802755864032995,0.0,0.061022284554166036,0.06413031880448695,0.018283799466606937,0.0,0.0675434872697548,0.04524015815022612,0.05576685818118859,0.08299567791816553,0.0035146215244859667,0.06409014982105203,0.007029805240298076,0.0,0.0,0.0,0.0,0.04888847682265641,0.08296320682877208,0.0,0.0026416367684247784,covid_serum_raman::COVID::015,COVID,covid_serum_raman,raman,serum,0.25240210476484026,0.26008751971982014,0.06673178658947682,0.1562280202944908,0.12331034545094338,0.0,0.0035146215244859667,0.061022284554166036,0.018283799466606937,0.041802755864032995,0.007029805240298076,0.009586956530838634,0.1539930584045308
0.006927966140897896,0.27666114247795776,0.09264384850428686,0.037478942657647715,0.0,0.08139555105134277,0.042257352149881224,0.0,0.0,0.0639598605233835,0.0570085933667074,0.06342070960903812,0.09249089732283884,0.0,0.044036125064829026,0.0,0.0,0.0,0.0004908082386738141,0.0,0.044218626689217874,0.09263654494773772,0.0,0.004373031255559429,covid_serum_raman::COVID::016,COVID,covid_serum_raman,raman,serum,0.27666114247795776,0.2863546623265018,0.048409156320388454,0.13490120065416808,0.1273805701324216,0.0004908082386738141,0.0,0.08139555105134277,0.0,0.037478942657647715,0.0,0.006927966140897896,0.15925839964479438
0.007291483707390079,0.27059959921869997,0.09266938232781838,0.03900683287911622,0.0,0.07662673813898757,0.04865967595088984,0.000265055857957904,0.0,0.06078369758179388,0.057993618357336706,0.06056767189760633,0.09179286176514752,0.0,0.04718434413579194,0.0,0.0,0.0,0.0,0.0,0.04812100649481035,0.09309520067580568,0.0,0.005342831010847599,covid_serum_raman::COVID::017,COVID,covid_serum_raman,raman,serum,0.27059959921869997,0.29100268729310025,0.05252717514663954,0.14132905827870823,0.12135136947940021,0.0,0.0,0.07662673813898757,0.000265055857957904,0.03900683287911622,0.0,0.007291483707390079,0.16025580430297715
0.004294542030661535,0.22666650211985587,0.07364565958478005,0.03737524441122973,0.0,0.07277860379293946,0.06314537575977312,0.0,0.0,0.050465919729942396,0.05737736629182018,0.04219180708156943,0.09224328415733235,0.002816014152922397,0.049365643343718325,0.008982799298095288,0.0,0.0,0.02865020352849307,0.002044826875070059,0.0676138029835088,0.10317072166464465,0.0,0.017171683193643213,covid_serum_raman::COVID::018,COVID,covid_serum_raman,raman,serum,0.22666650211985587,0.320405175097306,0.06653732653736154,0.13679103534455317,0.09265772681151183,0.02865020352849307,0.002816014152922397,0.07482343066800952,0.0,0.03737524441122973,0.008982799298095288,0.004294542030661535,0.17219953765680351
0.0,0.18889789542977836,0.06729649190430752,0.04068482620791585,0.0,0.04049674569192136,0.0897706522108218,0.020372652646371926,5.470649520050725e-05,0.05330454910279972,0.03957393987902053,0.024021030267928144,0.09612937919321017,0.010828428836692314,0.06457771772194905,0.0324752783347125,0.0,0.0,0.021039594631857672,0.003893643856030042,0.08265053383976557,0.09560534567421496,0.012610575602314733,0.0157160124731872,covid_serum_raman::COVID::019,COVID,covid_serum_raman,raman,serum,0.18889789542977836,0.31395919858621124,0.09290430579745099,0.15712185061032982,0.07732557937072787,0.021039594631857672,0.010828428836692314,0.0443903895479514,0.020372652646371926,0.04068482620791585,0.0324752783347125,0.0,0.17879102408639957
