analyte,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
tripalmitolein,0.00036018536005156973,0.311121839330714,0.0,0.0,0.017636998423779592,0.0,0.000990634016569771,0.09995408425864392,0.0,0.015565539456185098,0.007805397373045661,0.01426939746430275,0.0,0.0,0.0,0.002077934368750727,0.008556353313716935,0.0,0.0,0.0,0.0,0.008945401933335076,0.02265078304492706,0.0
tripetroselinin,0.0,0.264256310362335,0.0,0.0,0.007150332423963932,0.0,0.0,0.06173525103376834,0.0,0.002100273757350177,0.0064358716455260685,0.0,0.0,0.0,0.012377887565789964,0.005566585008577003,0.19136508376390585,0.0,0.0,0.0,0.0,0.012498607368955035,0.036743158192427725,0.0
tristearin,0.00015872261553611064,0.24558223271097324,0.019720554993121524,0.0,0.0,0.0,0.0,0.0,0.0019703338515897157,0.0,0.0,0.008019984553918263,0.0,0.0,0.0,0.0,0.27687808517568135,0.0010908039181062067,0.0,0.0,0.005733430176642892,0.0,0.0,0.003468516015090075
trypsin,0.01327734335051853,0.0317458383948985,0.22382449361171056,0.0007529180128897405,0.015882396892421553,0.01339241417697662,0.024816781300106467,0.061631314063883356,0.008730646985380501,0.013771425037191656,0.0018315155680563215,0.023166809482339637,0.0024947939253647296,0.0015702318486191522,0.003451280139234504,0.02868379589214744,0.0033309099113124243,0.006015944531566247,0.004019921677075422,0.0011394399371179402,0.00024106742706275373,0.01973391165979012,0.047193690802095456,0.004985566203447775
trypsin inhibitor,0.0,0.014689204471505757,0.2188379270829598,0.006534203647080007,0.010201664164468488,0.002731418125128903,0.02224572319910217,0.07535963198529293,0.00408925116752788,0.05065231962899539,0.003293078131251688,0.002203191593739578,0.008696705064895114,0.009445957669707692,0.031159365228401837,0.016721681878221307,0.013624151875777717,0.0,0.03970177307346219,0.03584721503129883,0.003813886626025914,0.010641289167784979,6.549760756595553e-05,0.018800213536712088
trypsinogen,0.02145132640827493,0.03511341226013572,0.20765098733642393,0.002320876153741155,0.016210629831595443,0.012722339425558574,0.03484045087094728,0.06498575326061878,0.0013825443964183583,0.010998349598982557,0.00616278712078958,0.03049905220512263,0.006456662914905416,0.0028143290527205614,0.004248408969010495,0.03338809146873921,3.3503590576858455e-05,0.019491571478715018,0.00039859655253266955,0.004137827512290577,0.005039296763303449,0.0027985751553561283,0.04363649748006532,0.0
tryptophan,0.07060446319049749,0.010091896621694258,0.0,0.0,0.032494188712513875,0.0,0.11806497930184505,0.0,0.029621172839541715,0.0,0.0,0.02887931175851612,0.021104768024252527,0.03546603566075564,0.0,0.009538202976282387,0.008587231316998263,0.01614051118504178,0.0005085531552605678,0.0,0.0,0.0,0.16703482827323712,0.0
tubulin,0.0,0.03655984170292274,0.00669186856562732,0.004324639107405658,0.022085563448339906,0.030991503420408604,0.0421083194658545,0.0,0.0,0.0,0.039899859670320344,0.04620591048841143,0.06206869215760791,0.0,0.028047269141628,0.0,0.02605528822971385,0.0,0.023351358310575932,0.4224449824486568,0.0,0.0,0.0,0.0
tyrosine,0.0002025300985706977,0.0,0.0,0.016131263400130096,0.011194644555538041,0.23151319620612726,0.0,0.0020440825328762583,0.0055713625408868,0.012690611007820861,0.0,0.08423474875879366,0.0,0.015628068990430607,0.0,0.054633768000208485,0.0,0.011685118424838324,0.00036440715615650095,0.0,0.0016367798406894882,0.027728600794036024,0.0,0.0
ubiquitin,0.01746411014918202,0.05435410307798799,0.22105585623685894,0.005687575350509143,0.0,0.007370161264016295,0.050403147237635205,0.06062484645364774,0.0,0.014289780471875077,0.0,0.0009629676180525536,0.0,0.0026731670512856586,0.03557788067342534,0.0,0.010158519981037463,0.00309887725131628,0.0028696721036841366,0.0,0.003973818966575553,0.027471124796093958,0.004604181765261135,0.004664759640297393
uracil,0.0,0.0,0.0035654087370941396,0.0,0.0,0.0018995242485138747,0.004968986513358773,0.016913279945950495,0.0,0.0,0.0,0.0,0.024386490419818795,0.0,0.003473489134162806,0.0,0.0,0.5174027805393191,0.0,0.00040260964136039,0.0,0.0,0.010854815341373981,0.0
urate,0.0,0.0,0.0,0.0,0.0,0.0,0.039755250249409416,0.0600774387994698,0.023179106675084465,0.03408095056221676,0.0,0.0,0.0,0.019899579130258676,0.0,0.0,0.007245251399267975,0.09090598786294717,0.04605851061726759,0.0,0.2554419063735993,0.0,0.10913576417318549,0.06275677463747349
ure,0.0,0.0,0.005074451923082169,0.0,0.0,0.0,0.26428966697406736,0.002655886485833854,0.0017687663057844828,0.0,0.0002464546744436839,0.0,0.012554246583064982,0.0,0.0,0.0,0.0034393173930224005,0.0,0.0,0.0,0.0,0.07111792651686069,0.0,0.0
urea,0.0,0.0,0.0,0.0,0.0,0.0,0.23648577483732905,0.00904894575961189,0.0,0.0,0.0,0.0,0.05856144940718449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaccenic acid,0.0,0.2947172442479174,0.0,0.005838745580332154,0.035800020717005825,0.002061975461309965,0.003683556433619397,0.0903707875536849,0.0,0.022977547429550185,0.015440118027609919,0.02706677025201892,0.0,0.0,0.0,0.0,0.03185151757934619,0.0,0.0,0.0,0.0,0.01189493616976056,0.02262199487887671,0.0
valine,0.04212938371717524,0.044485262781938435,0.006703739373702321,0.005141724358883611,0.0,0.042987694935839725,0.0,0.0031949052226636666,0.000720302757650933,0.031625080744826166,0.0,0.062099323814494276,0.23890897330591923,0.003204248191803561,0.142062309115574,0.002435269888315725,0.005677421588354795,0.0,0.0,0.0,0.007001904714777613,0.007104873938827626,0.021614724249641948,0.049550182594224224
xanthine,0.01942762309431841,0.0,0.03806725194987105,0.062068369818439294,0.0,0.0005367747967885322,0.0,0.009487044981567251,0.0,0.04713412009154322,0.0,0.0,0.031933247474271106,0.0,0.0,0.3480798745115803,0.0,0.0,0.004195550196760799,0.0,0.0,0.03758194670785907,0.0,0.0
xylanase,0.020262997206367622,0.009590733561357161,0.04471819812641222,0.0010754671663803876,0.026196206560906325,0.006319127216837847,0.00618676600572092,0.006810614937205628,0.0058628598530699435,0.011629177648355374,0.020012922005911635,0.0724325909058563,0.0,0.0,0.19445329560648086,0.0,0.0008623786598811407,0.006579726653391085,0.3674880647013072,0.0,0.00027365847686325676,0.0,0.01780039980224128,0.0
α-chymotrypsinogen a (type ii),0.030660535531797355,0.050738478896516136,0.1953794045267552,0.0,0.008513066559073272,0.0,0.05434444585553979,0.06019002648076821,0.0015619250210200748,0.011696063353374008,0.0,0.0023391732290976583,0.0018781002610795616,0.021593330232752467,0.0,0.019285431725735144,0.0,0.004867104603227478,0.0009866305866253861,0.0,0.00016167964062059387,0.02805815731319054,0.06704003349410816,0.0021282953340984773
α-linolenic acid,0.0,0.09609200934785282,0.0,0.0004367802535906308,0.038737087149731904,0.0,0.0,0.18097729781504357,0.00028345686629182123,0.0,0.004123087199363635,0.0,0.0,0.0,0.014462695113959688,0.005322090646665384,0.0,0.029481325610987437,0.0,0.0,0.0,0.006204344230872283,0.015437921598189396,0.0
α-phosphatidylcholine,0.0,0.28978967511420195,0.00227288903526515,0.058832766377906014,0.03783238015910324,0.0,0.0,0.0730064484960436,0.0,0.0,0.024989848478836407,0.005159004361237714,0.0,0.0,0.0023848931768635433,0.0,0.046570514596165305,0.0,0.003266240227038233,0.0,0.0,0.020609693659211073,0.033589351309267525,0.0
α-phosphatidylethanolamine,0.0010422558137728605,0.2711294399431352,0.014818315406968497,0.0007983200518314063,0.040534157603954984,0.0004319824120553475,0.0,0.08735381304826065,0.0023175361617492145,0.015091054892925886,0.019992739829593403,0.024060032689248386,0.0,0.011597671759869414,0.0,0.0,0.049768321984779144,0.0,0.0019086430250487847,0.0,0.0,0.005145378744158235,0.029250684739918365,0.0
β-carotene,0.0,0.0,0.0,0.023558358152370906,0.004868268238633169,0.015289100968691103,0.06397502916704777,0.0,0.002632746523999367,0.0,0.0,0.0,0.03848400149602955,0.0187164036973555,0.02572817307277899,0.0,0.0,0.0028169305668623613,0.06650816777432887,0.007435541612497106,0.0,0.0,0.0,0.0
β-d-glucose,0.011625590847635512,0.0,0.0,0.0,0.0,0.005294293061957449,0.003978365762166318,0.001868420467016309,0.0,0.0,0.18799311288817122,0.0,0.28570821937160057,0.0,0.0,0.02975199444540985,0.017244747761730336,0.0,0.02792047455219671,0.0,0.0,0.0,0.0,0.0
