dataset,sample_id,label,matrix,substrate,role,raw_G01_purine_nucleotide,raw_G02_purine_metabolite,raw_G03_pyrimidine_nucleotide,raw_G04_nucleic_acid_phosphate,raw_G05_glycan_carbohydrate,raw_G06_protein_peptide_backbone,raw_G07_aromatic_residue,raw_G08_lipid_acyl_membrane,raw_G09_sterol_neutral_lipid,raw_G10_sulfur_thiol_redox,raw_G11_metabolic_small_molecule,global_G01_purine_nucleotide,globaldisp_G01_purine_nucleotide,global_G02_purine_metabolite,globaldisp_G02_purine_metabolite,global_G03_pyrimidine_nucleotide,globaldisp_G03_pyrimidine_nucleotide,global_G04_nucleic_acid_phosphate,globaldisp_G04_nucleic_acid_phosphate,global_G05_glycan_carbohydrate,globaldisp_G05_glycan_carbohydrate,global_G06_protein_peptide_backbone,globaldisp_G06_protein_peptide_backbone,global_G07_aromatic_residue,globaldisp_G07_aromatic_residue,global_G08_lipid_acyl_membrane,globaldisp_G08_lipid_acyl_membrane,global_G09_sterol_neutral_lipid,globaldisp_G09_sterol_neutral_lipid,global_G10_sulfur_thiol_redox,globaldisp_G10_sulfur_thiol_redox,global_G11_metabolic_small_molecule,globaldisp_G11_metabolic_small_molecule,concentration_ng_mL,concentration_uM
serum_liver,SER-CCA-20,CCA,serum,Ag colloid SERS,biological_range,0.006825288912355788,0.02821345933494723,0.00541992683995004,0.014980859749787526,0.13434761837098158,0.025362931999075983,0.21467315994211766,0.040285300132922926,0.08105115542119144,0.037137241911877304,0.08590248693343798,0.04692216082826388,0.04692216082826388,0.45302749664876024,0.45302749664876024,0.045021991341099785,0.045021991341099785,0.550818168603678,0.550818168603678,2.308172213675455,2.308172213675455,-0.8282652331791941,-0.8282652331791941,-0.8541453087197397,-0.8541453087197397,-0.48759157014783905,-0.48759157014783905,0.47872064652304275,0.47872064652304275,-0.6796285125369043,-0.6796285125369043,0.754486277736114,0.754486277736114,,
serum_liver,SER-CCA-21,CCA,serum,Ag colloid SERS,biological_range,0.007888043299703607,0.023424467012959443,0.0061459756947573425,0.00918051300754525,0.05014067392825851,0.037437859909714905,0.21673951207609035,0.08164620943236262,0.10389330337765967,0.03321370974654366,0.05824998554838879,0.10005988019565482,0.10005988019565482,0.21357788054937096,0.21357788054937096,0.08132443408146489,0.08132443408146489,0.2608008314915643,0.2608008314915643,-0.6518689603120017,-0.6518689603120017,-0.25295826059516996,-0.25295826059516996,-0.8199632885511801,-0.8199632885511801,1.5804538948241453,1.5804538948241453,1.127583003416921,1.127583003416921,-0.8695888849879889,-0.8695888849879889,-0.6281387915163454,-0.6281387915163454,,
serum_liver,SER-CCA-22,CCA,serum,Ag colloid SERS,biological_range,0.009357169956667445,0.03199633760831175,0.003747812662272314,0.002793660136541019,0.18958029933551288,0.011734487888023226,0.1844549075865345,0.021671001063723733,0.0516130932870183,0.0258286817726132,0.05188146716938863,0.17351621304384673,0.17351621304384673,0.6421714103169862,0.6421714103169862,-0.038583717542786534,-0.038583717542786534,-0.058541812058647294,-0.058541812058647294,4.249710537939569,4.0,-1.4775891033161106,-1.4775891033161106,-1.3540218275835973,-1.3540218275835973,-1.4183065236077987,-1.4183065236077987,-0.3575076458061424,-0.3575076458061424,-1.2271398378983536,-1.2271398378983536,-0.9465647104663535,-0.9465647104663535,,
serum_liver,SER-CCA-23,CCA,serum,Ag colloid SERS,biological_range,0.005141650886261733,0.018723281829159496,0.003649301509530885,0.09634779110572352,0.10248230221452674,0.021640033114765082,0.23551239290465514,0.051174219000846816,0.07308506926056957,0.018394439335688274,0.06939568854688734,-0.03725974047643888,-0.03725974047643888,-0.021481378640626422,-0.021481378640626422,-0.043509275179857976,-0.043509275179857976,4.619164736400477,4.0,1.1880431261108113,1.1880431261108113,-1.005641835525801,-1.005641835525801,-0.5094184493856155,-0.5094184493856155,0.05685437324835542,0.05685437324835542,0.25243310774816435,0.25243310774816435,-1.587073541179165,-1.587073541179165,-0.07085364159141808,-0.07085364159141808,,
serum_liver,SER-CCA-24,CCA,serum,Ag colloid SERS,biological_range,0.006670994363538176,0.029963512813476516,0.0046171478915066075,0.039030066533447316,0.14425224544507778,0.037580316166682184,0.20594298101131875,0.07349864939421608,0.07247548191778937,0.020742346770733094,0.07516075193686164,0.03920743338738327,0.03920743338738327,0.5405301705752246,0.5405301705752246,0.004883043918928144,0.004883043918928144,1.7532785077866677,1.7532785077866677,2.6563395073154425,2.6563395073154425,-0.24617096724418538,-0.24617096724418538,-0.9985617164469077,-0.9985617164469077,1.1730758929168184,1.1730758929168184,0.2351169481329285,0.2351169481329285,-1.4733980691688933,-1.4733980691688933,0.2173995279072971,0.2173995279072971,,
serum_liver,SER-CCA-25,CCA,serum,Ag colloid SERS,biological_range,0.007947079074848722,0.013798876929722785,0.006275324097507775,0.004103439643553201,0.08833598815832046,0.02488903382276905,0.2796547921446035,0.05237135851471137,0.06706165486521277,0.04621846470065323,0.10319140643453613,0.10301166895291058,0.10301166895291058,-0.26770162361246197,-0.26770162361246197,0.08779185421898651,0.08779185421898651,0.006947163291961796,0.006947163291961796,0.6907721190264696,0.6907721190264696,-0.8508439953168976,-0.8508439953168976,0.2207941587663268,0.2207941587663268,0.11671134894158317,0.11671134894158317,0.08132980920688217,0.08132980920688217,-0.23995517979121497,-0.23995517979121497,1.6189322527910215,1.6189322527910215,,
serum_liver,SER-CCA-26,CCA,serum,Ag colloid SERS,biological_range,0.01375033015379807,0.01972256524969169,0.003619810499836229,0.02881591273594247,0.04950635151991566,0.02152000873768589,0.2429008448438678,0.037723607643645074,0.05744448975026238,0.030366126376450153,0.07630875656752609,0.39317422290037796,0.39317422290037796,0.028482792385983204,0.028482792385983204,-0.044983825664590776,-0.044983825664590776,1.2425708179114252,1.2425708179114252,-0.6741666515381078,-0.6741666515381078,-1.0113603674727185,-1.0113603674727185,-0.3871971643256222,-0.3871971643256222,-0.6156761946117316,-0.6156761946117316,-0.19185887843390728,-0.19185887843390728,-1.0074564937584345,-1.0074564937584345,0.2747997594405194,0.2747997594405194,,
serum_liver,SER-CCA-27,CCA,serum,Ag colloid SERS,biological_range,0.00850163706058619,0.010118207476982126,0.005349786818934188,0.003515473009462229,0.03127134557219375,0.042396482440678784,0.23467885484606685,0.061407386427940025,0.11909409351599967,0.030196174987162427,0.04474812919411277,0.130739568239784,0.130739568239784,-0.45173509624949487,-0.45173509624949487,0.04151499029030718,0.04151499029030718,-0.022451168412586788,-0.022451168412586788,-1.3151632910715296,-1.3151632910715296,-0.016705908814064,-0.016705908814064,-0.5232070066510945,-0.5232070066510945,0.5685127446030159,0.5685127446030159,1.5593821728562176,1.5593821728562176,-1.0156848012750446,-1.0156848012750446,-1.3032316092301464,-1.3032316092301464,,
serum_liver,SER-CCA-28,CCA,serum,Ag colloid SERS,biological_range,0.006691882972610792,0.016543671975004264,0.0045101717786640416,0.0032774312485673684,0.05137336745617885,0.020853844758157998,0.293539124112803,0.04919249508234512,0.08848231622333622,0.020995011996351055,0.06864661964437573,0.040251863841014084,0.040251863841014084,-0.130461871348388,-0.130461871348388,-0.0004657617232001546,-0.0004657617232001546,-0.03435325645732982,-0.03435325645732982,-0.6085373369916239,-0.6085373369916239,-1.0430995865507096,-1.0430995865507096,0.4504716215574999,0.4504716215574999,-0.04223182267672938,-0.04223182267672938,0.6898129011449058,0.6898129011449058,-1.461165117241572,-1.461165117241572,-0.10830708671699871,-0.10830708671699871,,
serum_liver,SER-CCA-29,CCA,serum,Ag colloid SERS,biological_range,0.005863547703409511,0.02233746151436415,0.004509334262715091,0.0031119824153382596,0.03954784287791836,0.02094451187564822,0.28544768590293385,0.049571042826045755,0.09697706490357227,0.028626287238267826,0.0658128859948876,-0.0011648996190499403,-0.0011648996190499403,0.15922760561960636,0.15922760561960636,-0.0005076375206476691,-0.0005076375206476691,-0.04262569811878526,-0.04262569811878526,-1.0242279891974069,-1.0242279891974069,-1.038779774021621,-1.038779774021621,0.31662139364370484,0.31662139364370484,-0.023304435491697598,-0.023304435491697598,0.9311178195958132,0.9311178195958132,-1.0916919420145303,-1.0916919420145303,-0.24999376919140476,-0.24999376919140476,,
serum_liver,SER-CCA-3,CCA,serum,Ag colloid SERS,biological_range,0.006300092809831798,0.017712453232328403,0.00463485561342992,0.003523334114341474,0.058273011299832894,0.035688065355757,0.3215570480954577,0.05648692346420796,0.06145483196467992,0.03908194832889077,0.07636517728514959,0.020662355702064397,0.020662355702064397,-0.07202280848218108,-0.07202280848218108,0.0057684300150937645,0.0057684300150937645,-0.02205811316862453,-0.02205811316862453,-0.3660011661541132,-0.3660011661541132,-0.336326792062309,-0.336326792062309,0.9139498578709893,0.9139498578709893,0.32248959641641256,0.32248959641641256,-0.07793963992108943,-0.07793963992108943,-0.5854742811665395,-0.5854742811665395,0.27762079532169454,0.27762079532169454,,
serum_liver,SER-CCA-30,CCA,serum,Ag colloid SERS,biological_range,0.008943498461999884,0.014449148496922658,0.00460006356614922,0.0029976286657775225,0.03514928492101957,0.017394768780615553,0.25737271601438855,0.055403657051299765,0.10732997681117405,0.016987366212451255,0.05762975242543362,0.15283263831046867,0.15283263831046867,-0.23518804525246834,-0.23518804525246834,0.004028827651058773,0.004028827651058773,-0.04834338559682211,-0.04834338559682211,-1.1788460286566895,-1.1788460286566895,-1.207906411345473,-1.207906411345473,-0.1478005077274609,-0.1478005077274609,0.2683262757710029,0.2683262757710029,1.2252063980378836,1.2252063980378836,-1.655197905474592,-1.655197905474592,-0.659150447664104,-0.659150447664104,,
serum_liver,SER-CCA-31,CCA,serum,Ag colloid SERS,biological_range,0.007657068193277233,0.024831613479009314,0.004010118369641341,0.011273635180547342,0.037115661352817124,0.04790864458049654,0.2605058569378652,0.037316117956004174,0.07791801783331985,0.035469900734822195,0.050387973537593146,0.08851112487433614,0.08851112487433614,0.2839352038518645,0.2839352038518645,-0.02546843217433518,-0.02546843217433518,0.36545694014166885,0.36545694014166885,-1.1097239955488571,-1.1097239955488571,0.24591970158455181,0.24591970158455181,-0.09597144893518315,-0.09597144893518315,-0.6360506789937767,-0.6360506789937767,0.3897196014543594,0.3897196014543594,-0.7603539246527713,-0.7603539246527713,-1.0212393920561276,-1.0212393920561276,,
