spectrum_id,analyte,source,excitation_nm,snr_estimate,snr_score,grid_coverage,n_nan_bins,contrast,n_peaks,peak_density,quality_score,qc_pass,q_version,canonical_id,weight_quality,weight_uniform
gobbato_raman_metabolites::Leu::02,leucine,gobbato_raman_metabolites,785.0,152.337,0.6308,0.99704,2,0.9035,31,1.0,0.868213,True,v7_q_v2,leucine,0.2532758798739999,0.25
gobbato_raman_metabolites::Leu::03,leucine,gobbato_raman_metabolites,785.0,133.028,0.5887,0.99704,2,0.9023,40,1.0,0.853069,True,v7_q_v2,leucine,0.24885805852738122,0.25
gobbato_raman_metabolites::Mann::01,mannose,gobbato_raman_metabolites,785.0,90.744,0.4698,0.99704,2,0.8261,47,1.0,0.788716,True,v7_q_v2,(+)-mannose,0.24065016637995898,0.25
gobbato_raman_metabolites::Mann::02,mannose,gobbato_raman_metabolites,785.0,95.92,0.4871,0.99704,2,0.8527,48,1.0,0.802172,True,v7_q_v2,(+)-mannose,0.24475581231437482,0.25
gobbato_raman_metabolites::Mann::03,mannose,gobbato_raman_metabolites,785.0,93.066,0.4777,0.99704,2,0.8557,46,1.0,0.798989,True,v7_q_v2,(+)-mannose,0.24378462689454383,0.25
gobbato_raman_metabolites::Methio::01,methionine,gobbato_raman_metabolites,785.0,82.655,0.4408,0.99704,2,0.8365,34,1.0,0.778684,True,v7_q_v2,methionine,0.24261764486864199,0.25
gobbato_raman_metabolites::Methio::02,methionine,gobbato_raman_metabolites,785.0,80.74,0.4335,0.99704,2,0.8515,34,1.0,0.778891,True,v7_q_v2,methionine,0.24268214067501248,0.25
gobbato_raman_metabolites::Methio::03,methionine,gobbato_raman_metabolites,785.0,76.374,0.4163,0.99704,2,0.8399,35,1.0,0.768382,True,v7_q_v2,methionine,0.23940781009942014,0.25
gobbato_raman_metabolites::NacDgluc::01,n-acetylglucosamine,gobbato_raman_metabolites,785.0,114.036,0.5408,0.99704,2,0.8669,37,1.0,0.826847,True,v7_q_v2,n-acetylglucosamine,0.24648154772551123,0.25
gobbato_raman_metabolites::NacDgluc::02,n-acetylglucosamine,gobbato_raman_metabolites,785.0,111.8,0.5347,0.99704,2,0.866,36,1.0,0.824282,True,v7_q_v2,n-acetylglucosamine,0.24571692601204315,0.25
gobbato_raman_metabolites::NacDgluc::03,n-acetylglucosamine,gobbato_raman_metabolites,785.0,111.319,0.5333,0.99704,2,0.8617,36,1.0,0.822731,True,v7_q_v2,n-acetylglucosamine,0.24525457580635546,0.25
gobbato_raman_metabolites::Oleic::01,oleate,gobbato_raman_metabolites,785.0,321.102,0.8624,0.99704,2,0.9311,18,0.6,0.832511,True,v7_q_v2,oleate,0.20178376918859514,0.2
gobbato_raman_metabolites::Oleic::02,oleate,gobbato_raman_metabolites,785.0,297.944,0.8392,0.99704,2,0.9305,16,0.5333,0.802723,True,v7_q_v2,oleate,0.19456376258617203,0.2
gobbato_raman_metabolites::Oleic::03,oleate,gobbato_raman_metabolites,785.0,283.604,0.8238,0.99704,2,0.9255,20,0.6667,0.843745,True,v7_q_v2,oleate,0.20450666277566448,0.2
gobbato_raman_metabolites::PEP::01,phosphoenolpyruvate,gobbato_raman_metabolites,785.0,171.739,0.668,0.99704,2,0.9201,29,0.9667,0.877309,True,v7_q_v2,phosphoenolpyruvate,0.2500985645635664,0.25
gobbato_raman_metabolites::PEP::02,phosphoenolpyruvate,gobbato_raman_metabolites,785.0,195.233,0.7078,0.99704,2,0.9286,26,0.8667,0.86812,True,v7_q_v2,phosphoenolpyruvate,0.24747901351624485,0.25
gobbato_raman_metabolites::PEP::03,phosphoenolpyruvate,gobbato_raman_metabolites,785.0,160.322,0.6466,0.99704,2,0.8988,32,1.0,0.872492,True,v7_q_v2,phosphoenolpyruvate,0.2487253599281384,0.25
gobbato_raman_metabolites::PhInositol::01,phosphatidylinositol,gobbato_raman_metabolites,785.0,33.24,0.1578,0.99704,2,0.5764,58,1.0,0.548787,True,v7_q_v2,phosphatidylinositol,0.3339751715710289,0.3333333333333333
gobbato_raman_metabolites::PhInositol::02,phosphatidylinositol,gobbato_raman_metabolites,785.0,36.374,0.1858,0.99704,2,0.615,65,1.0,0.581004,True,v7_q_v2,phosphatidylinositol,0.3535814634520389,0.3333333333333333
gobbato_raman_metabolites::PhInositol::03,phosphatidylinositol,gobbato_raman_metabolites,785.0,29.403,0.1197,0.99704,2,0.582,63,1.0,0.513406,True,v7_q_v2,phosphatidylinositol,0.3124433649769322,0.3333333333333333
gobbato_raman_metabolites::Phe::01,phenylalanine,gobbato_raman_metabolites,785.0,503.266,1.0,0.99704,2,0.9659,23,0.7667,0.926956,True,v7_q_v2,phenylalanine,0.2090612389056399,0.2
gobbato_raman_metabolites::Phe::02,phenylalanine,gobbato_raman_metabolites,785.0,493.526,0.996,0.99704,2,0.9654,23,0.7667,0.9259,True,v7_q_v2,phenylalanine,0.20882307369792305,0.2
gobbato_raman_metabolites::Phe::03,phenylalanine,gobbato_raman_metabolites,785.0,474.302,0.9836,0.99704,2,0.9641,23,0.7667,0.92272,True,v7_q_v2,phenylalanine,0.20810587165195762,0.2
gobbato_raman_metabolites::Phosph::01,phosphate,gobbato_raman_metabolites,785.0,322.376,0.8637,0.99704,2,0.9511,24,0.8,0.899693,True,v7_q_v2,phosphate,0.33246444280454807,0.3333333333333333
gobbato_raman_metabolites::Phosph::02,phosphate,gobbato_raman_metabolites,785.0,191.904,0.7025,0.99704,2,0.93,32,1.0,0.898373,True,v7_q_v2,phosphate,0.3319766619009487,0.3333333333333333
gobbato_raman_metabolites::Phosph::03,phosphate,gobbato_raman_metabolites,785.0,209.768,0.7302,0.99704,2,0.934,38,1.0,0.908067,True,v7_q_v2,phosphate,0.3355588952945033,0.3333333333333333
gobbato_raman_metabolites::Pro::01,proline,gobbato_raman_metabolites,785.0,306.458,0.8479,0.99704,2,0.9276,22,0.7333,0.870825,True,v7_q_v2,proline,0.20306363581671072,0.2
gobbato_raman_metabolites::Pro::02,proline,gobbato_raman_metabolites,785.0,307.286,0.8488,0.99704,2,0.9271,21,0.7,0.860854,True,v7_q_v2,proline,0.20073854465289662,0.2
gobbato_raman_metabolites::Pro::03,proline,gobbato_raman_metabolites,785.0,316.766,0.8582,0.99704,2,0.925,21,0.7,0.862752,True,v7_q_v2,proline,0.2011811304546135,0.2
gobbato_raman_metabolites::Pyr::01,pyruvate,gobbato_raman_metabolites,785.0,296.131,0.8373,0.99704,2,0.8849,19,0.6333,0.82705,True,v7_q_v2,pyruvate,0.25220459844563536,0.25
gobbato_raman_metabolites::Pyr::02,pyruvate,gobbato_raman_metabolites,785.0,283.405,0.8236,0.99704,2,0.8712,21,0.7,0.84122,True,v7_q_v2,pyruvate,0.256525666289145,0.25
gobbato_raman_metabolites::Pyr::03,pyruvate,gobbato_raman_metabolites,785.0,277.795,0.8174,0.99704,2,0.8794,19,0.6333,0.820815,True,v7_q_v2,pyruvate,0.25030326760553073,0.25
gobbato_raman_metabolites::Ribo::01,riboflavin,gobbato_raman_metabolites,785.0,401.554,0.9319,0.99704,2,0.9327,23,0.7667,0.902828,True,v7_q_v2,riboflavin,0.24662566564737776,0.25
gobbato_raman_metabolites::Ribo::02,riboflavin,gobbato_raman_metabolites,785.0,433.984,0.956,0.99704,2,0.9354,25,0.8333,0.928425,True,v7_q_v2,riboflavin,0.2536180021318199,0.25
gobbato_raman_metabolites::Ribo::03,riboflavin,gobbato_raman_metabolites,785.0,417.105,0.9437,0.99704,2,0.9385,24,0.8,0.916777,True,v7_q_v2,riboflavin,0.2504361161541357,0.25
gobbato_raman_metabolites::Ser::01,serine,gobbato_raman_metabolites,785.0,521.103,1.0,0.99704,2,0.9503,16,0.5333,0.843118,True,v7_q_v2,serine,0.20115949954321952,0.2
gobbato_raman_metabolites::Ser::02,serine,gobbato_raman_metabolites,785.0,504.968,1.0,0.99704,2,0.9488,16,0.5333,0.842803,True,v7_q_v2,serine,0.20108434370221492,0.2
gobbato_raman_metabolites::Ser::03,serine,gobbato_raman_metabolites,785.0,443.571,0.9628,0.99704,2,0.951,16,0.5333,0.835318,True,v7_q_v2,serine,0.1992984977659628,0.2
gobbato_raman_metabolites::Stearic::01,stearate,gobbato_raman_metabolites,785.0,287.79,0.8284,0.99704,2,0.9573,30,1.0,0.942983,True,v7_q_v2,stearate,0.21111789725470143,0.2
gobbato_raman_metabolites::Stearic::02,stearate,gobbato_raman_metabolites,785.0,293.281,0.8343,0.99704,2,0.9629,27,0.9,0.921422,True,v7_q_v2,stearate,0.20629075510822728,0.2
gobbato_raman_metabolites::Stearic::03,stearate,gobbato_raman_metabolites,785.0,272.447,0.8114,0.99704,2,0.9622,28,0.9333,0.923222,True,v7_q_v2,stearate,0.20669374457363487,0.2
gobbato_raman_metabolites::Thy::01,thymine,gobbato_raman_metabolites,785.0,1006.293,1.0,0.99704,2,0.9799,17,0.5667,0.862596,True,v7_q_v2,thymine,0.24914189196214737,0.25
gobbato_raman_metabolites::Thy::02,thymine,gobbato_raman_metabolites,785.0,965.35,1.0,0.99704,2,0.9802,17,0.5667,0.862663,True,v7_q_v2,thymine,0.2491612434392716,0.25
gobbato_raman_metabolites::Thy::03,thymine,gobbato_raman_metabolites,785.0,963.157,1.0,0.99704,2,0.981,17,0.5667,0.86283,True,v7_q_v2,thymine,0.2492094777180738,0.25
gobbato_raman_metabolites::Triolein::01,triolein,gobbato_raman_metabolites,785.0,303.715,0.8451,0.99704,2,0.9215,19,0.6333,0.837416,True,v7_q_v2,triolein,0.2027845413037872,0.2
gobbato_raman_metabolites::Triolein::02,triolein,gobbato_raman_metabolites,785.0,287.472,0.8281,0.99704,2,0.9235,18,0.6,0.822413,True,v7_q_v2,triolein,0.19915148858783632,0.2
gobbato_raman_metabolites::Triolein::03,triolein,gobbato_raman_metabolites,785.0,266.927,0.805,0.99704,2,0.916,15,0.5,0.778652,True,v7_q_v2,triolein,0.188554539984042,0.2
gobbato_raman_metabolites::Trp::01,tryptophan,gobbato_raman_metabolites,785.0,187.655,0.6955,0.99704,2,0.9329,35,1.0,0.896852,True,v7_q_v2,tryptophan,0.19801567474322712,0.2
gobbato_raman_metabolites::Trp::02,tryptophan,gobbato_raman_metabolites,785.0,190.688,0.7005,0.99704,2,0.9377,37,1.0,0.899604,True,v7_q_v2,tryptophan,0.19862328796914772,0.2
gobbato_raman_metabolites::Trp::03,tryptophan,gobbato_raman_metabolites,785.0,197.703,0.7117,0.99704,2,0.9379,36,1.0,0.903228,True,v7_q_v2,tryptophan,0.19942342980444439,0.2
gobbato_raman_metabolites::Tyr::01,tyrosine,gobbato_raman_metabolites,785.0,228.248,0.7564,0.99704,2,0.9474,26,0.8667,0.887064,True,v7_q_v2,tyrosine,0.24929698824875737,0.25
gobbato_raman_metabolites::Tyr::02,tyrosine,gobbato_raman_metabolites,785.0,226.302,0.7537,0.99704,2,0.9492,26,0.8667,0.886723,True,v7_q_v2,tyrosine,0.24920115494586964,0.25
gobbato_raman_metabolites::Tyr::03,tyrosine,gobbato_raman_metabolites,785.0,249.749,0.7843,0.99704,2,0.9508,26,0.8667,0.895953,True,v7_q_v2,tyrosine,0.25179511795365267,0.25
gobbato_raman_metabolites::UA::01,urate,gobbato_raman_metabolites,785.0,517.616,1.0,0.99704,2,0.9496,21,0.7,0.902279,True,v7_q_v2,urate,0.3334239926743311,0.3333333333333333
gobbato_raman_metabolites::UA::02,urate,gobbato_raman_metabolites,785.0,526.342,1.0,0.99704,2,0.951,21,0.7,0.902604,True,v7_q_v2,urate,0.3335440916654626,0.3333333333333333
gobbato_raman_metabolites::UA::03,urate,gobbato_raman_metabolites,785.0,494.984,0.9969,0.99704,2,0.9481,21,0.7,0.901218,True,v7_q_v2,urate,0.33303191566020635,0.3333333333333333
gobbato_raman_metabolites::Ura::01,uracil,gobbato_raman_metabolites,785.0,1741.346,1.0,0.99704,2,0.9885,14,0.4667,0.82353,True,v7_q_v2,uracil,0.25033932129661013,0.25
gobbato_raman_metabolites::Ura::02,uracil,gobbato_raman_metabolites,785.0,1830.293,1.0,0.99704,2,0.9886,14,0.4667,0.823534,True,v7_q_v2,uracil,0.25034053722958793,0.25
gobbato_raman_metabolites::Ura::03,uracil,gobbato_raman_metabolites,785.0,1694.069,1.0,0.99704,2,0.9886,14,0.4667,0.823549,True,v7_q_v2,uracil,0.2503450969782546,0.25
gobbato_raman_metabolites::Urea::01,urea,gobbato_raman_metabolites,785.0,1094.288,1.0,0.99704,2,0.9839,5,0.1667,0.63588,True,v7_q_v2,urea,0.24270803354888548,0.25
gobbato_raman_metabolites::Urea::02,urea,gobbato_raman_metabolites,785.0,1013.888,1.0,0.99704,2,0.9822,5,0.1667,0.635607,True,v7_q_v2,urea,0.2426038326097793,0.25
gobbato_raman_metabolites::Urea::03,urea,gobbato_raman_metabolites,785.0,986.478,1.0,0.99704,2,0.981,5,0.1667,0.635422,True,v7_q_v2,urea,0.24253322025177693,0.25
gobbato_raman_metabolites::Val::01,valine,gobbato_raman_metabolites,785.0,210.896,0.7318,0.99704,2,0.9394,25,0.8333,0.869347,True,v7_q_v2,valine,0.20093177564347622,0.2
gobbato_raman_metabolites::Val::02,valine,gobbato_raman_metabolites,785.0,212.629,0.7344,0.99704,2,0.9393,25,0.8333,0.870092,True,v7_q_v2,valine,0.20110396715371825,0.2
gobbato_raman_metabolites::Val::03,valine,gobbato_raman_metabolites,785.0,187.282,0.6949,0.99704,2,0.9352,26,0.8667,0.865673,True,v7_q_v2,valine,0.2000826056990074,0.2
gobbato_raman_metabolites::Xanth::01,xanthine,gobbato_raman_metabolites,785.0,1224.895,1.0,0.99704,2,0.9785,19,0.6333,0.886588,True,v7_q_v2,xanthine,0.33481736043580473,0.3333333333333333
gobbato_raman_metabolites::Xanth::02,xanthine,gobbato_raman_metabolites,785.0,1159.676,1.0,0.99704,2,0.9784,19,0.6333,0.886576,True,v7_q_v2,xanthine,0.3348128286709655,0.3333333333333333
gobbato_raman_metabolites::Xanth::03,xanthine,gobbato_raman_metabolites,785.0,1261.998,1.0,0.99704,2,0.979,18,0.6,0.874811,True,v7_q_v2,xanthine,0.3303698108932297,0.3333333333333333
amino_acid_raman::valine,valine,amino_acid_raman_grounding,785.0,109.952,0.5295,1.0,0,0.8713,38,1.0,0.824148,True,v7_q_v2,valine,0.19048495138652305,0.2
amino_acid_raman::glutamate#1,glutamate,amino_acid_raman_grounding,785.0,115.099,0.5437,1.0,0,0.8892,39,1.0,0.833854,True,v7_q_v2,glutamate,0.16455457893095787,0.16666666666666666
amino_acid_raman::glutamate#2,glutamate,amino_acid_raman_grounding,785.0,126.959,0.5742,1.0,0,0.8738,32,1.0,0.841609,True,v7_q_v2,glutamate,0.1660849676556142,0.16666666666666666
amino_acid_raman::leucine,leucine,amino_acid_raman_grounding,785.0,117.637,0.5505,1.0,0,0.8834,39,1.0,0.835073,True,v7_q_v2,leucine,0.24360824916699095,0.25
amino_acid_raman::phenylalanine,phenylalanine,amino_acid_raman_grounding,785.0,286.92,0.8275,1.0,0,0.944,18,0.6,0.827406,True,v7_q_v2,phenylalanine,0.18660920630316852,0.2
amino_acid_raman::proline,proline,amino_acid_raman_grounding,785.0,152.49,0.6311,1.0,0,0.8929,23,0.7667,0.810728,True,v7_q_v2,proline,0.18904989560291707,0.2
amino_acid_raman::alanine,alanine,amino_acid_raman_grounding,785.0,137.39,0.5987,1.0,0,0.9427,26,0.8667,0.836278,True,v7_q_v2,alanine,0.19673384525157445,0.2
amino_acid_raman::arginine,arginine,amino_acid_raman_grounding,785.0,85.874,0.4527,1.0,0,0.8345,42,1.0,0.783975,True,v7_q_v2,arginine,0.1780215004148669,0.2
amino_acid_raman::aspartate,aspartate,amino_acid_raman_grounding,785.0,72.356,0.3995,1.0,0,0.8364,54,1.0,0.760282,True,v7_q_v2,aspartate,0.4589985589168754,0.5
amino_acid_raman::glycine,glycine,amino_acid_raman_grounding,785.0,133.78,0.5904,1.0,0,0.938,34,1.0,0.86267,True,v7_q_v2,glycine,0.2080116318883493,0.2
amino_acid_raman::histidine,histidine,amino_acid_raman_grounding,785.0,93.311,0.4785,1.0,0,0.8444,38,1.0,0.797269,True,v7_q_v2,histidine,0.17837452051453864,0.2
amino_acid_raman::methionine,methionine,amino_acid_raman_grounding,785.0,170.722,0.6662,1.0,0,0.9148,32,1.0,0.883554,True,v7_q_v2,methionine,0.27529240435692537,0.25
amino_acid_raman::serine,serine,amino_acid_raman_grounding,785.0,92.644,0.4763,1.0,0,0.8921,51,1.0,0.807344,True,v7_q_v2,serine,0.19262418190481168,0.2
amino_acid_raman::gluth,gluth,amino_acid_raman_grounding,785.0,179.354,0.6815,1.0,0,0.8792,22,0.7333,0.814171,True,v7_q_v2,glutathione,0.19846555456668638,0.2
amino_acid_raman::glucose,glucose,amino_acid_raman_grounding,785.0,167.486,0.6602,1.0,0,0.9133,28,0.9333,0.866123,True,v7_q_v2,(+)-glucose,0.16110993819725725,0.16666666666666666
amino_acid_raman::ure,ure,amino_acid_raman_grounding,785.0,483.223,0.9894,1.0,0,0.9797,8,0.2667,0.713029,True,v7_q_v2,urea,0.2721549135895582,0.25
amino_acid_raman::malic acid,malic acid,amino_acid_raman_grounding,785.0,809.422,1.0,1.0,0,0.9607,13,0.4333,0.803252,True,v7_q_v2,malic acid,0.4840380817858113,0.5
amino_acid_raman::carotene,carotene,amino_acid_raman_grounding,785.0,1161.513,1.0,1.0,0,0.9784,11,0.3667,0.773916,True,v7_q_v2,carotene,1.0,1.0
amino_acid_raman::alb,alb,amino_acid_raman_grounding,785.0,190.187,0.6997,1.0,0,0.8567,26,0.8667,0.848994,True,v7_q_v2,albumin,0.16564857435859015,0.14285714285714285
amino_acid_raman::tryptophan,tryptophan,amino_acid_raman_grounding,785.0,369.016,0.9056,1.0,0,0.9463,23,0.7667,0.900324,True,v7_q_v2,tryptophan,0.19878225654569673,0.2
