perturbation,level,representation,A_top1,A_top5,A_mrr,B_top1,B_macro_f1,activation_stability,replicate_consistency
peak_dropout,0.05,META,0.2459546925566343,0.5048543689320388,0.3733706707074327,0.4106666666666667,0.20697321406589747,0.9981639227039264,0.979293840749611
peak_dropout,0.1,RAW,0.7896440129449838,0.8932038834951457,0.8372418406587986,0.5946666666666667,0.49815848237723237,0.9891405876529134,0.8888169415016297
peak_dropout,0.1,LSM,0.7993527508090615,0.912621359223301,0.8458152414286657,0.8453333333333334,0.8014000141394286,0.9896929119357563,0.8777489675398513
peak_dropout,0.1,CSM,0.7928802588996764,0.9061488673139159,0.8438147178164037,0.8453333333333334,0.8067590722446765,0.9906760185417619,0.8780105037911948
peak_dropout,0.1,META,0.284789644012945,0.4919093851132686,0.39079596815848827,0.4053333333333333,0.20063759608109047,0.995878435992482,0.9740695494373312
peak_dropout,0.2,RAW,0.7928802588996764,0.889967637540453,0.840011729588355,0.5813333333333334,0.48279559196258043,0.9793230015044588,0.876846556039261
peak_dropout,0.2,LSM,0.7864077669902912,0.9029126213592233,0.8378630387046833,0.8346666666666667,0.7944143733819953,0.9802055777342982,0.866650846290213
peak_dropout,0.2,CSM,0.7669902912621359,0.9093851132686084,0.8302612066322886,0.8346666666666667,0.7912184453376472,0.979389156163014,0.8709394780927898
peak_dropout,0.2,META,0.23948220064724918,0.4336569579288026,0.3426327782051408,0.408,0.20405739884684462,0.9951722873336553,0.9729172534038585
peak_dropout,0.4,RAW,0.7799352750809061,0.8867313915857605,0.8297855851077267,0.5813333333333334,0.4979788586228255,0.9582518961662799,0.8528030635034445
peak_dropout,0.4,LSM,0.7443365695792881,0.9061488673139159,0.810099641653226,0.8293333333333334,0.7619580923850522,0.9576255069001982,0.8422170556478594
peak_dropout,0.4,CSM,0.7216828478964401,0.9029126213592233,0.7989487520356094,0.8346666666666667,0.771403174750219,0.9585909908559905,0.8465739071233416
peak_dropout,0.4,META,0.17475728155339806,0.3559870550161812,0.2754166177398631,0.36,0.16003205144185703,0.9879192208993824,0.9756217804830424
peak_dropout,0.6,RAW,0.7799352750809061,0.883495145631068,0.82769841002388,0.5386666666666666,0.4362330665048155,0.9370611789786016,0.8437282098555653
peak_dropout,0.6,LSM,0.7119741100323624,0.8770226537216829,0.7817318929190724,0.8026666666666666,0.7514479485634915,0.9334635948705484,0.8268854604843692
peak_dropout,0.6,CSM,0.7022653721682848,0.883495145631068,0.7798979058642215,0.8053333333333333,0.7529109391969613,0.9353621994952475,0.8288734698771065
peak_dropout,0.6,META,0.11974110032362459,0.32038834951456313,0.22816344575756137,0.408,0.2169044583864007,0.9831119823543704,0.959692759242222
band_broadening,1.0,RAW,0.7896440129449838,0.8964401294498382,0.8385648039416822,0.6106666666666667,0.5234094850472792,0.9998095565307387,0.9054104254071159
band_broadening,1.0,LSM,0.8090614886731392,0.9158576051779935,0.8539313970216847,0.848,0.7970547931560317,0.9999230622434249,0.8908988699220473
band_broadening,1.0,CSM,0.7961165048543689,0.912621359223301,0.8496749207159017,0.856,0.8101672781808837,0.9999264276713946,0.8927122710066135
band_broadening,1.0,META,0.3592233009708738,0.5501618122977346,0.45660181301186814,0.384,0.1955982843997982,0.9999623755919594,0.9803907965071456
band_broadening,2.0,RAW,0.7896440129449838,0.8932038834951457,0.8388211877387907,0.6106666666666667,0.5218789839579547,0.9991385469295325,0.9081756265906175
band_broadening,2.0,LSM,0.8058252427184466,0.9158576051779935,0.8523656652998766,0.8453333333333334,0.79401527947822,0.9996302399719534,0.8908116322328862
band_broadening,2.0,CSM,0.7961165048543689,0.9158576051779935,0.8497014541228722,0.8533333333333334,0.807782319991816,0.9996443109194042,0.8927840385956848
band_broadening,2.0,META,0.34627831715210355,0.5436893203883495,0.44432508162724993,0.4,0.20426151855068292,0.9998527918356954,0.9805393916212366
band_broadening,4.0,RAW,0.7864077669902912,0.8964401294498382,0.8377043169723036,0.5866666666666667,0.49582369730094666,0.9930985748587879,0.9154657358354815
band_broadening,4.0,LSM,0.8090614886731392,0.9158576051779935,0.8539922748786349,0.8346666666666667,0.7805512858772825,0.9957391700184249,0.8907353166092733
band_broadening,4.0,CSM,0.7993527508090615,0.9158576051779935,0.8483709028225027,0.8426666666666667,0.7920779605816551,0.9959211113366967,0.8928541210166675
band_broadening,4.0,META,0.24271844660194175,0.5048543689320388,0.3719899722421106,0.392,0.19468363310396147,0.9991498090690414,0.9810084055009366
band_broadening,8.0,RAW,0.7928802588996764,0.8867313915857605,0.8392072127699204,0.5706666666666667,0.490760852225606,0.9626774684231715,0.9291261090331147
band_broadening,8.0,LSM,0.7281553398058253,0.9061488673139159,0.8005347019976216,0.8053333333333333,0.7489196700852014,0.9622043090102634,0.8918370674347312
band_broadening,8.0,CSM,0.7378640776699029,0.9061488673139159,0.8062002204073956,0.816,0.7613619300351613,0.9654191417940716,0.8956162455236106
band_broadening,8.0,META,0.1715210355987055,0.36245954692556637,0.2861096619932819,0.456,0.21472875113872358,0.9956512105814879,0.9825622401549381
band_broadening,16.0,RAW,0.6957928802588996,0.8220064724919094,0.7601586137242092,0.4533333333333333,0.3163528680473875,0.890659695734932,0.9470009331150234
band_broadening,16.0,LSM,0.6343042071197411,0.8090614886731392,0.7137131960416404,0.736,0.6911639177396388,0.8423747908839316,0.8896537959085952
band_broadening,16.0,CSM,0.6310679611650486,0.7993527508090615,0.7112032263156792,0.7546666666666667,0.6893642963551931,0.8431065481827138,0.8934335994968069
band_broadening,16.0,META,0.08090614886731391,0.24919093851132687,0.18543503684759607,0.352,0.16325480189862518,0.9841081404850516,0.9825046477056201
combined,0.25,RAW,0.7961165048543689,0.889967637540453,0.8419740981591507,0.552,0.464905815239721,0.9907200855182187,0.909529415135388
combined,0.25,LSM,0.8155339805825242,0.9093851132686084,0.8581830817507156,0.8453333333333334,0.7948133269539344,0.9906866588074311,0.8802386240441195
combined,0.25,CSM,0.7993527508090615,0.9061488673139159,0.8499090199732534,0.856,0.8122473897559569,0.9921817072521527,0.8831702758622739
combined,0.25,META,0.1715210355987055,0.39805825242718446,0.2919862908923889,0.392,0.20749321663977846,0.9952455217906947,0.9793413247408949
combined,0.5,RAW,0.7831715210355987,0.8867313915857605,0.8314484300648204,0.5013333333333333,0.41735338821662293,0.9698986219879495,0.9042207054094292
combined,0.5,LSM,0.8090614886731392,0.8996763754045307,0.8502229357351728,0.8373333333333334,0.7883984488245899,0.9668796730403619,0.8585647524593008
combined,0.5,CSM,0.7896440129449838,0.9061488673139159,0.8441816955971548,0.8533333333333334,0.8065221937187484,0.9735460939017573,0.8658845887615406
combined,0.5,META,0.11326860841423948,0.3106796116504854,0.2180936115644242,0.37333333333333335,0.19613290071592931,0.9855224307255274,0.9711164052007862
combined,1.0,RAW,0.7152103559870551,0.8414239482200647,0.7751964226947266,0.4106666666666667,0.33873713527058563,0.9140745403202777,0.8794395482049256
combined,1.0,LSM,0.7313915857605178,0.8770226537216829,0.7976836677167788,0.8,0.7579391283617447,0.8896949610204674,0.8006757539256604
combined,1.0,CSM,0.7411003236245954,0.889967637540453,0.8092641731331232,0.8106666666666666,0.7673710856610189,0.9140954042124961,0.8163629012338767
combined,1.0,META,0.04854368932038835,0.15210355987055016,0.12584125311392258,0.33066666666666666,0.1825293350645391,0.9597801002276279,0.9480410298293763
combined,1.5,RAW,0.5533980582524272,0.7119741100323624,0.622923285300442,0.33866666666666667,0.27588730545505985,0.8559964706086988,0.8501262771405765
combined,1.5,LSM,0.627831715210356,0.8058252427184466,0.7091844689156535,0.696,0.6593566552497785,0.7934777390688549,0.738717821427624
combined,1.5,CSM,0.656957928802589,0.8381877022653722,0.7375530010538598,0.7733333333333333,0.7195477506067048,0.8341420747643068,0.7573674103101582
combined,1.5,META,0.025889967637540454,0.11003236245954692,0.0853949305910296,0.3333333333333333,0.16247689681748953,0.9317154012446881,0.9231309576652023
combined,2.0,RAW,0.3786407766990291,0.5436893203883495,0.458560846335063,0.29333333333333333,0.2362419808781072,0.8020887483846452,0.821576688694845
combined,2.0,LSM,0.4627831715210356,0.6310679611650486,0.5460817233869015,0.5626666666666666,0.5504545810640507,0.6950651797010788,0.6803413849757842
combined,2.0,CSM,0.56957928802589,0.7766990291262136,0.6584246173463845,0.6826666666666666,0.6406566098112824,0.7434167953151638,0.6943351434974584
combined,2.0,META,0.016181229773462782,0.07766990291262135,0.06776276730037888,0.2853333333333333,0.12086915005415058,0.9021844184173495,0.9013372469680182
