spectrum_id,source_dataset,original_file,original_analyte_label,normalized_label,canonical_id,modality,substrate,excitation_nm,is_pure_analyte,included_in_v7_raman,inclusion_reason,exclusion_reason,chemistry_class,replicate_group,substrate_flag
gobbato_sers_metabolites::Mann::04,gobbato_sers_metabolites,SERS_met_Mann_65uM_04.txt,mannose,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Mann::05,gobbato_sers_metabolites,SERS_met_Mann_65uM_05.txt,mannose,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Methio::01,gobbato_sers_metabolites,SERS_met_Methio_25uM_01.txt,methionine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Methio::02,gobbato_sers_metabolites,SERS_met_Methio_25uM_02.txt,methionine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Methio::03,gobbato_sers_metabolites,SERS_met_Methio_25uM_03.txt,methionine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Methio::04,gobbato_sers_metabolites,SERS_met_Methio_25uM_04.txt,methionine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Methio::05,gobbato_sers_metabolites,SERS_met_Methio_25uM_05.txt,methionine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::NacDgluc::01,gobbato_sers_metabolites,SERS_met_NacDgluc_100uM_01.txt,n-acetylglucosamine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::NacDgluc::02,gobbato_sers_metabolites,SERS_met_NacDgluc_100uM_02.txt,n-acetylglucosamine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::NacDgluc::03,gobbato_sers_metabolites,SERS_met_NacDgluc_100uM_03.txt,n-acetylglucosamine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::NacDgluc::04,gobbato_sers_metabolites,SERS_met_NacDgluc_100uM_04.txt,n-acetylglucosamine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::NacDgluc::05,gobbato_sers_metabolites,SERS_met_NacDgluc_100uM_05.txt,n-acetylglucosamine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Oleic::01,gobbato_sers_metabolites,SERS_met_Oleic_150uM_01.txt,oleate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Oleic::02,gobbato_sers_metabolites,SERS_met_Oleic_150uM_02.txt,oleate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Oleic::03,gobbato_sers_metabolites,SERS_met_Oleic_150uM_03.txt,oleate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Oleic::04,gobbato_sers_metabolites,SERS_met_Oleic_150uM_04.txt,oleate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Oleic::05,gobbato_sers_metabolites,SERS_met_Oleic_150uM_05.txt,oleate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PEP::01,gobbato_sers_metabolites,SERS_met_PEP_17uM_01.txt,phosphoenolpyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PEP::02,gobbato_sers_metabolites,SERS_met_PEP_17uM_02.txt,phosphoenolpyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PEP::03,gobbato_sers_metabolites,SERS_met_PEP_17uM_03.txt,phosphoenolpyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PEP::04,gobbato_sers_metabolites,SERS_met_PEP_17uM_04.txt,phosphoenolpyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PEP::05,gobbato_sers_metabolites,SERS_met_PEP_17uM_05.txt,phosphoenolpyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PhInositol::01,gobbato_sers_metabolites,SERS_met_PhInositol_100uM_01.txt,phosphatidylinositol,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PhInositol::02,gobbato_sers_metabolites,SERS_met_PhInositol_100uM_02.txt,phosphatidylinositol,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PhInositol::03,gobbato_sers_metabolites,SERS_met_PhInositol_100uM_03.txt,phosphatidylinositol,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PhInositol::04,gobbato_sers_metabolites,SERS_met_PhInositol_100uM_04.txt,phosphatidylinositol,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::PhInositol::05,gobbato_sers_metabolites,SERS_met_PhInositol_100uM_05.txt,phosphatidylinositol,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phe::01,gobbato_sers_metabolites,SERS_met_Phe_78uM_01.txt,phenylalanine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phe::02,gobbato_sers_metabolites,SERS_met_Phe_78uM_02.txt,phenylalanine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phe::03,gobbato_sers_metabolites,SERS_met_Phe_78uM_03.txt,phenylalanine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phe::04,gobbato_sers_metabolites,SERS_met_Phe_78uM_04.txt,phenylalanine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phe::05,gobbato_sers_metabolites,SERS_met_Phe_78uM_05.txt,phenylalanine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phosph::01,gobbato_sers_metabolites,SERS_met_Phosph_100uM_01.txt,phosphate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phosph::02,gobbato_sers_metabolites,SERS_met_Phosph_100uM_02.txt,phosphate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phosph::03,gobbato_sers_metabolites,SERS_met_Phosph_100uM_03.txt,phosphate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phosph::04,gobbato_sers_metabolites,SERS_met_Phosph_100uM_04.txt,phosphate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Phosph::05,gobbato_sers_metabolites,SERS_met_Phosph_100uM_05.txt,phosphate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pro::01,gobbato_sers_metabolites,SERS_met_Pro_168uM_01.txt,proline,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pro::02,gobbato_sers_metabolites,SERS_met_Pro_168uM_02.txt,proline,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pro::03,gobbato_sers_metabolites,SERS_met_Pro_168uM_03.txt,proline,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pro::04,gobbato_sers_metabolites,SERS_met_Pro_168uM_04.txt,proline,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pro::05,gobbato_sers_metabolites,SERS_met_Pro_168uM_05.txt,proline,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pyr::01,gobbato_sers_metabolites,SERS_met_Pyr_35uM_01.txt,pyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pyr::02,gobbato_sers_metabolites,SERS_met_Pyr_35uM_02.txt,pyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pyr::03,gobbato_sers_metabolites,SERS_met_Pyr_35uM_03.txt,pyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pyr::04,gobbato_sers_metabolites,SERS_met_Pyr_35uM_04.txt,pyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Pyr::05,gobbato_sers_metabolites,SERS_met_Pyr_35uM_05.txt,pyruvate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::RNA::01,gobbato_sers_metabolites,SERS_met_RNA_5ngmL_01.txt,rna,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::RNA::02,gobbato_sers_metabolites,SERS_met_RNA_5ngmL_02.txt,rna,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::RNA::03,gobbato_sers_metabolites,SERS_met_RNA_5ngmL_03.txt,rna,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::RNA::04,gobbato_sers_metabolites,SERS_met_RNA_5ngmL_04.txt,rna,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::RNA::05,gobbato_sers_metabolites,SERS_met_RNA_5ngmL_05.txt,rna,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ribo::01,gobbato_sers_metabolites,SERS_met_Ribo_0.84uM_01.txt,riboflavin,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ribo::02,gobbato_sers_metabolites,SERS_met_Ribo_0.84uM_02.txt,riboflavin,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ribo::03,gobbato_sers_metabolites,SERS_met_Ribo_0.84uM_03.txt,riboflavin,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ribo::04,gobbato_sers_metabolites,SERS_met_Ribo_0.84uM_04.txt,riboflavin,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ribo::05,gobbato_sers_metabolites,SERS_met_Ribo_0.84uM_05.txt,riboflavin,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ser::01,gobbato_sers_metabolites,SERS_met_Ser_160uM_01.txt,serine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ser::02,gobbato_sers_metabolites,SERS_met_Ser_160uM_02.txt,serine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ser::03,gobbato_sers_metabolites,SERS_met_Ser_160uM_03.txt,serine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ser::04,gobbato_sers_metabolites,SERS_met_Ser_160uM_04.txt,serine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ser::05,gobbato_sers_metabolites,SERS_met_Ser_160uM_05.txt,serine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Stearic::01,gobbato_sers_metabolites,SERS_met_Stearic_85uM_01.txt,stearate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Stearic::02,gobbato_sers_metabolites,SERS_met_Stearic_85uM_02.txt,stearate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Stearic::03,gobbato_sers_metabolites,SERS_met_Stearic_85uM_03.txt,stearate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Stearic::04,gobbato_sers_metabolites,SERS_met_Stearic_85uM_04.txt,stearate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Stearic::05,gobbato_sers_metabolites,SERS_met_Stearic_85uM_05.txt,stearate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Thy::01,gobbato_sers_metabolites,SERS_met_Thy_100uM_01.txt,thymine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Thy::02,gobbato_sers_metabolites,SERS_met_Thy_100uM_02.txt,thymine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Thy::03,gobbato_sers_metabolites,SERS_met_Thy_100uM_03.txt,thymine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Thy::04,gobbato_sers_metabolites,SERS_met_Thy_100uM_04.txt,thymine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Thy::05,gobbato_sers_metabolites,SERS_met_Thy_100uM_05.txt,thymine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Triolein::01,gobbato_sers_metabolites,SERS_met_Triolein_100uM_01.txt,triolein,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Triolein::02,gobbato_sers_metabolites,SERS_met_Triolein_100uM_02.txt,triolein,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Triolein::03,gobbato_sers_metabolites,SERS_met_Triolein_100uM_03.txt,triolein,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Triolein::04,gobbato_sers_metabolites,SERS_met_Triolein_100uM_04.txt,triolein,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Triolein::05,gobbato_sers_metabolites,SERS_met_Triolein_100uM_05.txt,triolein,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Trp::01,gobbato_sers_metabolites,SERS_met_Trp_55uM_01.txt,tryptophan,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Trp::02,gobbato_sers_metabolites,SERS_met_Trp_55uM_02.txt,tryptophan,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Trp::03,gobbato_sers_metabolites,SERS_met_Trp_55uM_03.txt,tryptophan,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Trp::04,gobbato_sers_metabolites,SERS_met_Trp_55uM_04.txt,tryptophan,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Trp::05,gobbato_sers_metabolites,SERS_met_Trp_55uM_05.txt,tryptophan,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Tyr::01,gobbato_sers_metabolites,SERS_met_Tyr_55uM_01.txt,tyrosine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Tyr::02,gobbato_sers_metabolites,SERS_met_Tyr_55uM_02.txt,tyrosine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Tyr::03,gobbato_sers_metabolites,SERS_met_Tyr_55uM_03.txt,tyrosine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Tyr::04,gobbato_sers_metabolites,SERS_met_Tyr_55uM_04.txt,tyrosine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Tyr::05,gobbato_sers_metabolites,SERS_met_Tyr_55uM_05.txt,tyrosine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::UA::01,gobbato_sers_metabolites,SERS_met_UA_280uM_01.txt,urate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::UA::02,gobbato_sers_metabolites,SERS_met_UA_280uM_02.txt,urate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::UA::03,gobbato_sers_metabolites,SERS_met_UA_280uM_03.txt,urate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::UA::04,gobbato_sers_metabolites,SERS_met_UA_280uM_04.txt,urate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::UA::05,gobbato_sers_metabolites,SERS_met_UA_280uM_05.txt,urate,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ura::01,gobbato_sers_metabolites,SERS_met_Ura_2uM_01.txt,uracil,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ura::02,gobbato_sers_metabolites,SERS_met_Ura_2uM_02.txt,uracil,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ura::03,gobbato_sers_metabolites,SERS_met_Ura_2uM_03.txt,uracil,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ura::04,gobbato_sers_metabolites,SERS_met_Ura_2uM_04.txt,uracil,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Ura::05,gobbato_sers_metabolites,SERS_met_Ura_2uM_05.txt,uracil,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Urea::01,gobbato_sers_metabolites,SERS_met_Urea_6.5mM_01.txt,urea,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Urea::02,gobbato_sers_metabolites,SERS_met_Urea_6.5mM_02.txt,urea,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Urea::03,gobbato_sers_metabolites,SERS_met_Urea_6.5mM_03.txt,urea,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Urea::04,gobbato_sers_metabolites,SERS_met_Urea_6.5mM_04.txt,urea,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Urea::05,gobbato_sers_metabolites,SERS_met_Urea_6.5mM_05.txt,urea,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Val::01,gobbato_sers_metabolites,SERS_met_Val_117uM_01.txt,valine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Val::02,gobbato_sers_metabolites,SERS_met_Val_117uM_02.txt,valine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Val::03,gobbato_sers_metabolites,SERS_met_Val_117uM_03.txt,valine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Val::04,gobbato_sers_metabolites,SERS_met_Val_117uM_04.txt,valine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Val::05,gobbato_sers_metabolites,SERS_met_Val_117uM_05.txt,valine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Xanth::01,gobbato_sers_metabolites,SERS_met_Xanth_50uM_01.txt,xanthine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Xanth::02,gobbato_sers_metabolites,SERS_met_Xanth_50uM_02.txt,xanthine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Xanth::03,gobbato_sers_metabolites,SERS_met_Xanth_50uM_03.txt,xanthine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Xanth::04,gobbato_sers_metabolites,SERS_met_Xanth_50uM_04.txt,xanthine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_sers_metabolites::Xanth::05,gobbato_sers_metabolites,SERS_met_Xanth_50uM_05.txt,xanthine,,,sers,Ag colloid (Gobbato),785.0,True,False,,"Ag-SERS: modality=sers, substrate=Ag colloid (Gobbato)",,,
gobbato_raman_metabolites::AcCoA::01,gobbato_raman_metabolites,Raman_pwd_AcCoA_s_01.txt,acetyl-coa,acetyl-coa,acetyl-coa,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,acetyl-coa|785.0,
gobbato_raman_metabolites::AcCoA::02,gobbato_raman_metabolites,Raman_pwd_AcCoA_s_02.txt,acetyl-coa,acetyl-coa,acetyl-coa,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,acetyl-coa|785.0,
